,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[7274],0.058,0.044,-0.021,0.145,0.0,0.001,16600.0,6579.0,1.0
mu[7275],0.013,0.045,-0.069,0.097,0.0,0.001,14550.0,6531.0,1.0
mu[7276],0.133,0.044,0.048,0.213,0.0,0.001,15434.0,6726.0,1.0
mu[7277],-0.045,0.045,-0.125,0.041,0.0,0.001,15526.0,6040.0,1.0
mu[7278],0.303,0.046,0.219,0.387,0.0,0.001,13465.0,6596.0,1.0
mu[7279],-0.073,0.046,-0.16,0.013,0.0,0.001,17213.0,6059.0,1.0
mu[7280],-0.072,0.052,-0.172,0.024,0.0,0.001,15624.0,7260.0,1.0
mu[7281],-0.061,0.045,-0.145,0.02,0.0,0.001,15176.0,6262.0,1.0
mu[7282],-0.062,0.046,-0.147,0.025,0.0,0.001,15831.0,5865.0,1.0
mu[7283],-0.053,0.045,-0.138,0.031,0.0,0.001,14604.0,5664.0,1.0
mu[7284],0.186,0.051,0.095,0.285,0.0,0.001,14672.0,7041.0,1.0
mu[7285],-0.033,0.045,-0.118,0.051,0.0,0.001,15685.0,6583.0,1.0
mu[7286],-0.071,0.046,-0.16,0.012,0.0,0.001,16372.0,5681.0,1.0
mu[7287],-0.103,0.046,-0.186,-0.015,0.0,0.001,16065.0,6127.0,1.0
mu[7288],-0.079,0.045,-0.162,0.006,0.0,0.001,15676.0,5849.0,1.0
mu[7289],-0.055,0.045,-0.14,0.03,0.0,0.001,15921.0,5861.0,1.0
mu[7290],0.004,0.051,-0.092,0.101,0.0,0.001,14494.0,6531.0,1.0
mu[7291],-0.147,0.046,-0.235,-0.062,0.0,0.001,15867.0,5211.0,1.0
mu[7292],-0.05,0.046,-0.137,0.036,0.0,0.001,14865.0,5784.0,1.0
mu[7293],0.307,0.046,0.223,0.395,0.0,0.001,14424.0,6436.0,1.0
mu[7294],-0.085,0.045,-0.164,0.0,0.0,0.001,15699.0,6448.0,1.0
mu[7295],0.134,0.045,0.045,0.214,0.0,0.001,14211.0,5337.0,1.0
mu[7296],-0.056,0.046,-0.137,0.034,0.0,0.001,16101.0,6448.0,1.0
mu[7297],-0.069,0.045,-0.158,0.015,0.0,0.001,15387.0,5611.0,1.0
mu[7298],-0.121,0.044,-0.2,-0.034,0.0,0.001,15939.0,6529.0,1.0
mu[7299],-0.159,0.045,-0.246,-0.078,0.0,0.001,16199.0,6064.0,1.0
mu[7300],-0.112,0.044,-0.198,-0.031,0.0,0.001,14401.0,6468.0,1.0
mu[7301],-0.043,0.051,-0.138,0.055,0.0,0.001,15142.0,6619.0,1.0
mu[7302],0.004,0.044,-0.079,0.086,0.0,0.001,15539.0,6163.0,1.0
mu[7303],0.023,0.051,-0.074,0.118,0.0,0.001,16978.0,6287.0,1.0
mu[7304],-0.075,0.046,-0.16,0.01,0.0,0.001,17663.0,6544.0,1.0
mu[7305],0.099,0.045,0.016,0.184,0.0,0.001,16679.0,6234.0,1.0
mu[7306],-0.016,0.046,-0.103,0.069,0.0,0.001,16078.0,5864.0,1.0
mu[7307],0.135,0.045,0.047,0.217,0.0,0.001,15887.0,5924.0,1.0
mu[7308],-0.028,0.045,-0.115,0.055,0.0,0.001,17759.0,5984.0,1.0
mu[7309],-0.175,0.045,-0.259,-0.09,0.0,0.001,18786.0,6355.0,1.0
mu[7310],0.099,0.052,0.003,0.197,0.0,0.001,16275.0,6542.0,1.0
mu[7311],0.063,0.045,-0.018,0.15,0.0,0.001,15458.0,6455.0,1.0
mu[7312],-0.059,0.045,-0.145,0.023,0.0,0.001,14310.0,5625.0,1.0
mu[7313],-0.063,0.046,-0.147,0.024,0.0,0.001,16796.0,6403.0,1.0
mu[7314],-0.019,0.045,-0.106,0.063,0.0,0.001,17751.0,6146.0,1.0
mu[7315],-0.04,0.045,-0.126,0.045,0.0,0.001,17598.0,6071.0,1.0
mu[7316],-0.034,0.044,-0.111,0.056,0.0,0.001,14291.0,6129.0,1.0
mu[7317],0.029,0.045,-0.054,0.114,0.0,0.001,15574.0,6212.0,1.0
mu[7318],-0.025,0.046,-0.113,0.058,0.0,0.001,15850.0,6023.0,1.0
mu[7319],0.008,0.045,-0.076,0.092,0.0,0.001,15613.0,6072.0,1.0
mu[7320],0.064,0.046,-0.024,0.148,0.0,0.001,13584.0,6153.0,1.0
mu[7321],0.057,0.045,-0.027,0.142,0.0,0.0,17328.0,6493.0,1.0
mu[7322],-0.063,0.045,-0.147,0.021,0.0,0.001,16573.0,5977.0,1.0
mu[7323],-0.047,0.052,-0.15,0.047,0.0,0.001,14865.0,6441.0,1.0
mu[7324],0.007,0.052,-0.092,0.099,0.0,0.001,15349.0,6333.0,1.0
mu[7325],0.03,0.045,-0.052,0.115,0.0,0.001,15928.0,5837.0,1.0
mu[7326],0.21,0.045,0.124,0.295,0.0,0.001,14745.0,6274.0,1.0
mu[7327],0.337,0.045,0.25,0.42,0.0,0.001,14747.0,6006.0,1.0
mu[7328],0.091,0.044,0.009,0.174,0.0,0.001,16968.0,6432.0,1.0
mu[7329],0.021,0.045,-0.063,0.107,0.0,0.001,14505.0,6045.0,1.0
mu[7330],0.017,0.045,-0.063,0.104,0.0,0.001,16108.0,5888.0,1.0
mu[7331],0.023,0.051,-0.074,0.118,0.0,0.001,15257.0,6666.0,1.0
mu[7332],-0.048,0.045,-0.136,0.034,0.0,0.001,16063.0,6428.0,1.0
mu[7333],-0.033,0.045,-0.114,0.052,0.0,0.001,15461.0,5461.0,1.0
mu[7334],0.019,0.045,-0.065,0.101,0.0,0.001,15495.0,6198.0,1.0
mu[7335],0.014,0.045,-0.07,0.099,0.0,0.001,15396.0,5885.0,1.0
mu[7336],-0.047,0.044,-0.13,0.034,0.0,0.001,14473.0,6367.0,1.0
mu[7337],-0.006,0.051,-0.104,0.088,0.0,0.001,16544.0,6734.0,1.0
mu[7338],0.041,0.046,-0.043,0.128,0.0,0.001,15646.0,6206.0,1.0
mu[7339],-0.018,0.045,-0.1,0.071,0.0,0.001,16210.0,6379.0,1.0
mu[7340],0.055,0.044,-0.025,0.14,0.0,0.001,14594.0,6188.0,1.0
mu[7341],-0.043,0.044,-0.125,0.041,0.0,0.001,15828.0,6061.0,1.0
mu[7342],0.087,0.045,0.005,0.174,0.0,0.001,15327.0,6087.0,1.0
mu[7343],-0.071,0.045,-0.154,0.015,0.0,0.001,15671.0,6286.0,1.0
mu[7344],-0.077,0.045,-0.158,0.008,0.0,0.001,14602.0,6122.0,1.0
mu[7345],0.029,0.045,-0.054,0.114,0.0,0.001,14705.0,5494.0,1.0
mu[7346],-0.078,0.044,-0.158,0.008,0.0,0.001,15448.0,6335.0,1.0
mu[7347],-0.064,0.051,-0.164,0.029,0.0,0.001,15115.0,5947.0,1.0
mu[7348],-0.011,0.044,-0.093,0.072,0.0,0.001,15097.0,6120.0,1.0
mu[7349],-0.143,0.045,-0.23,-0.061,0.0,0.001,14497.0,6238.0,1.0
mu[7350],0.225,0.046,0.141,0.312,0.0,0.001,15323.0,6249.0,1.0
mu[7351],0.002,0.045,-0.079,0.088,0.0,0.001,16632.0,6318.0,1.0
mu[7352],0.002,0.045,-0.085,0.085,0.0,0.001,14665.0,6230.0,1.0
mu[7353],-0.111,0.045,-0.196,-0.025,0.0,0.001,16255.0,5789.0,1.0
mu[7354],-0.102,0.045,-0.184,-0.018,0.0,0.001,16243.0,5994.0,1.0
mu[7355],-0.037,0.045,-0.119,0.047,0.0,0.001,16088.0,6303.0,1.0
mu[7356],-0.062,0.045,-0.144,0.024,0.0,0.001,15002.0,5941.0,1.0
mu[7357],-0.16,0.052,-0.254,-0.061,0.0,0.001,15028.0,6253.0,1.0
mu[7358],0.055,0.045,-0.03,0.137,0.0,0.001,14456.0,6566.0,1.0
mu[7359],-0.059,0.044,-0.145,0.022,0.0,0.001,15255.0,6216.0,1.0
mu[7360],-0.114,0.044,-0.198,-0.032,0.0,0.001,17197.0,5953.0,1.0
mu[7361],-0.105,0.045,-0.186,-0.019,0.0,0.001,15645.0,5955.0,1.0
mu[7362],-0.041,0.045,-0.125,0.045,0.0,0.001,15057.0,6488.0,1.0
mu[7363],0.056,0.045,-0.03,0.14,0.0,0.001,16008.0,5814.0,1.0
mu[7364],0.063,0.045,-0.019,0.148,0.0,0.001,15356.0,6367.0,1.0
mu[7365],-0.11,0.045,-0.195,-0.027,0.0,0.001,14391.0,5709.0,1.0
mu[7366],-0.081,0.045,-0.165,0.003,0.0,0.001,13812.0,6312.0,1.0
mu[7367],-0.008,0.045,-0.095,0.077,0.0,0.001,16357.0,6523.0,1.0
mu[7368],-0.096,0.051,-0.19,0.003,0.0,0.001,16385.0,6776.0,1.0
mu[7369],-0.045,0.045,-0.129,0.039,0.0,0.001,12717.0,6189.0,1.0
mu[7370],-0.07,0.045,-0.15,0.02,0.0,0.001,13203.0,6133.0,1.0
mu[7371],-0.042,0.045,-0.128,0.041,0.0,0.001,14255.0,5839.0,1.0
mu[7372],-0.114,0.045,-0.203,-0.032,0.0,0.001,13908.0,5874.0,1.0
mu[7373],-0.159,0.045,-0.242,-0.073,0.0,0.001,14141.0,6284.0,1.0
mu[7374],-0.06,0.046,-0.142,0.028,0.0,0.001,12151.0,5732.0,1.0
mu[7375],-0.09,0.045,-0.175,-0.007,0.0,0.001,14233.0,5433.0,1.0
mu[7376],-0.046,0.046,-0.135,0.035,0.0,0.001,16353.0,6332.0,1.0
mu[7377],-0.161,0.045,-0.244,-0.074,0.0,0.001,15878.0,5776.0,1.0
mu[7378],0.004,0.051,-0.092,0.1,0.0,0.001,15468.0,6343.0,1.0
mu[7379],-0.029,0.046,-0.115,0.055,0.0,0.001,15456.0,5599.0,1.0
mu[7380],-0.132,0.045,-0.215,-0.044,0.0,0.001,14988.0,5608.0,1.0
mu[7381],0.076,0.046,-0.012,0.161,0.0,0.001,16722.0,6309.0,1.0
mu[7382],-0.114,0.046,-0.197,-0.026,0.0,0.001,15870.0,5970.0,1.0
mu[7383],-0.133,0.046,-0.217,-0.046,0.0,0.001,12637.0,6234.0,1.0
mu[7384],-0.08,0.05,-0.181,0.008,0.0,0.001,14228.0,5696.0,1.0
mu[7385],-0.045,0.046,-0.127,0.043,0.0,0.001,11623.0,6126.0,1.0
mu[7386],-0.097,0.046,-0.184,-0.012,0.0,0.001,16222.0,5787.0,1.0
mu[7387],0.128,0.045,0.045,0.214,0.0,0.001,15338.0,6363.0,1.0
mu[7388],0.063,0.045,-0.022,0.147,0.0,0.001,15855.0,5815.0,1.0
mu[7389],0.035,0.051,-0.059,0.131,0.0,0.001,14664.0,6155.0,1.0
mu[7390],-0.021,0.046,-0.106,0.066,0.0,0.001,15865.0,6156.0,1.0
mu[7391],-0.153,0.045,-0.235,-0.065,0.0,0.001,15061.0,6222.0,1.0
mu[7392],-0.075,0.052,-0.172,0.023,0.0,0.001,15605.0,5454.0,1.0
mu[7393],-0.151,0.044,-0.236,-0.07,0.0,0.001,15283.0,5561.0,1.0
mu[7394],-0.119,0.045,-0.201,-0.035,0.0,0.001,16086.0,6530.0,1.0
mu[7395],0.064,0.046,-0.017,0.152,0.0,0.001,13927.0,6545.0,1.0
mu[7396],-0.117,0.051,-0.213,-0.022,0.0,0.001,15526.0,6783.0,1.0
mu[7397],-0.054,0.046,-0.14,0.032,0.0,0.001,13315.0,6312.0,1.0
mu[7398],-0.079,0.046,-0.166,0.005,0.0,0.001,13071.0,5868.0,1.0
mu[7399],0.027,0.045,-0.06,0.111,0.0,0.001,14602.0,5850.0,1.0
mu[7400],-0.018,0.045,-0.108,0.062,0.0,0.001,15429.0,5650.0,1.0
mu[7401],0.022,0.046,-0.058,0.113,0.0,0.001,15020.0,6216.0,1.0
mu[7402],-0.023,0.045,-0.104,0.065,0.0,0.001,12431.0,5899.0,1.0
mu[7403],0.097,0.045,0.012,0.181,0.0,0.001,11855.0,5291.0,1.0
mu[7404],-0.082,0.045,-0.171,-0.002,0.0,0.001,13636.0,5339.0,1.0
mu[7405],0.267,0.046,0.179,0.354,0.0,0.001,13015.0,5619.0,1.0
mu[7406],-0.109,0.045,-0.194,-0.026,0.0,0.001,15384.0,6236.0,1.0
mu[7407],-0.107,0.051,-0.205,-0.011,0.0,0.001,15117.0,6368.0,1.0
mu[7408],-0.097,0.044,-0.183,-0.016,0.0,0.001,13427.0,6328.0,1.0
mu[7409],-0.099,0.045,-0.181,-0.014,0.0,0.001,14898.0,5881.0,1.0
mu[7410],-0.09,0.046,-0.17,0.004,0.0,0.001,12700.0,4723.0,1.0
mu[7411],0.152,0.051,0.059,0.248,0.0,0.001,13943.0,6458.0,1.0
mu[7412],-0.069,0.045,-0.153,0.016,0.0,0.001,16131.0,6330.0,1.0
mu[7413],-0.108,0.045,-0.194,-0.025,0.0,0.001,16811.0,5928.0,1.0
mu[7414],-0.139,0.046,-0.222,-0.052,0.0,0.001,16379.0,6532.0,1.0
mu[7415],-0.115,0.045,-0.197,-0.03,0.0,0.001,14306.0,5770.0,1.0
mu[7416],-0.091,0.047,-0.177,-0.002,0.0,0.001,13696.0,5838.0,1.0
mu[7417],-0.031,0.051,-0.125,0.067,0.0,0.001,15362.0,5717.0,1.0
mu[7418],-0.183,0.046,-0.266,-0.094,0.0,0.001,15073.0,5941.0,1.0
mu[7419],-0.086,0.045,-0.17,-0.003,0.0,0.001,15344.0,6191.0,1.0
mu[7420],0.271,0.046,0.181,0.355,0.0,0.001,13468.0,6193.0,1.0
mu[7421],-0.121,0.045,-0.213,-0.045,0.0,0.001,14128.0,6049.0,1.0
mu[7422],0.098,0.045,0.015,0.182,0.0,0.001,12821.0,6059.0,1.0
mu[7423],-0.092,0.045,-0.176,-0.006,0.0,0.001,15335.0,6052.0,1.0
mu[7424],-0.105,0.046,-0.188,-0.016,0.0,0.001,11633.0,5194.0,1.0
mu[7425],-0.157,0.046,-0.246,-0.074,0.0,0.001,12338.0,6056.0,1.0
mu[7426],-0.195,0.045,-0.279,-0.112,0.0,0.001,15019.0,5809.0,1.0
mu[7427],-0.148,0.044,-0.228,-0.061,0.0,0.001,12664.0,6021.0,1.0
mu[7428],-0.078,0.051,-0.172,0.022,0.0,0.001,14431.0,6334.0,1.0
mu[7429],-0.032,0.045,-0.116,0.052,0.0,0.001,13727.0,6042.0,1.0
mu[7430],-0.011,0.051,-0.109,0.084,0.0,0.001,15278.0,6214.0,1.0
mu[7431],-0.111,0.045,-0.196,-0.026,0.0,0.001,15953.0,5940.0,1.0
mu[7432],0.063,0.045,-0.025,0.143,0.0,0.001,17531.0,5892.0,1.0
mu[7433],-0.052,0.046,-0.139,0.031,0.0,0.001,14943.0,6238.0,1.0
mu[7434],0.099,0.046,0.014,0.184,0.0,0.001,16930.0,6156.0,1.0
mu[7435],-0.065,0.045,-0.145,0.024,0.0,0.001,15910.0,5979.0,1.0
mu[7436],-0.212,0.045,-0.297,-0.128,0.0,0.001,16071.0,6166.0,1.0
mu[7437],0.064,0.052,-0.034,0.16,0.0,0.001,15861.0,6663.0,1.0
mu[7438],0.027,0.045,-0.058,0.11,0.0,0.001,12500.0,6427.0,1.0
mu[7439],-0.095,0.046,-0.181,-0.01,0.0,0.001,13196.0,6071.0,1.0
mu[7440],-0.1,0.045,-0.184,-0.012,0.0,0.001,16608.0,6281.0,1.0
mu[7441],-0.056,0.044,-0.139,0.029,0.0,0.001,14768.0,6179.0,1.0
mu[7442],-0.076,0.046,-0.164,0.007,0.0,0.001,15316.0,6600.0,1.0
mu[7443],-0.07,0.045,-0.152,0.015,0.0,0.001,14687.0,6041.0,1.0
mu[7444],-0.008,0.046,-0.095,0.075,0.0,0.001,14206.0,5759.0,1.0
mu[7445],-0.061,0.045,-0.141,0.028,0.0,0.001,16824.0,6060.0,1.0
mu[7446],-0.028,0.046,-0.118,0.052,0.0,0.001,13033.0,6017.0,1.0
mu[7447],0.027,0.046,-0.057,0.114,0.0,0.001,12835.0,5795.0,1.0
mu[7448],0.02,0.046,-0.067,0.107,0.0,0.001,15177.0,6015.0,1.0
mu[7449],-0.099,0.045,-0.183,-0.013,0.0,0.001,14721.0,6422.0,1.0
mu[7450],-0.081,0.051,-0.178,0.015,0.0,0.001,14149.0,5852.0,1.0
mu[7451],-0.028,0.051,-0.128,0.065,0.0,0.001,14318.0,5691.0,1.0
mu[7452],-0.007,0.046,-0.092,0.081,0.0,0.001,13664.0,5242.0,1.0
mu[7453],0.174,0.045,0.091,0.262,0.0,0.001,13094.0,6134.0,1.0
mu[7454],0.3,0.045,0.218,0.388,0.0,0.0,12915.0,5865.0,1.0
mu[7455],0.055,0.045,-0.027,0.142,0.0,0.001,15253.0,6055.0,1.0
mu[7456],-0.016,0.045,-0.099,0.072,0.0,0.001,13275.0,5754.0,1.0
mu[7457],-0.019,0.046,-0.101,0.071,0.0,0.001,13319.0,6055.0,1.0
mu[7458],-0.012,0.05,-0.105,0.083,0.0,0.001,14282.0,6543.0,1.0
mu[7459],-0.085,0.046,-0.172,0.002,0.0,0.001,15424.0,6360.0,1.0
mu[7460],-0.07,0.046,-0.153,0.02,0.0,0.001,12581.0,5642.0,1.0
mu[7461],-0.017,0.044,-0.105,0.063,0.0,0.001,13786.0,6199.0,1.0
mu[7462],-0.023,0.046,-0.107,0.064,0.0,0.001,13315.0,6031.0,1.0
mu[7463],-0.083,0.045,-0.167,0.003,0.0,0.001,13750.0,6461.0,1.0
mu[7464],-0.04,0.051,-0.131,0.061,0.0,0.001,14562.0,6943.0,1.0
mu[7465],0.005,0.045,-0.079,0.089,0.0,0.001,14271.0,5920.0,1.0
mu[7466],-0.055,0.045,-0.139,0.028,0.0,0.001,14032.0,5975.0,1.0
mu[7467],0.019,0.045,-0.067,0.103,0.0,0.001,14465.0,5750.0,1.0
mu[7468],-0.08,0.045,-0.164,0.004,0.0,0.001,15858.0,5566.0,1.0
mu[7469],0.051,0.046,-0.029,0.142,0.0,0.001,15919.0,5684.0,1.0
mu[7470],-0.108,0.045,-0.192,-0.022,0.0,0.001,13752.0,6436.0,1.0
mu[7471],-0.113,0.046,-0.197,-0.025,0.0,0.001,12570.0,5463.0,1.0
mu[7472],-0.007,0.046,-0.093,0.078,0.0,0.001,14329.0,6191.0,1.0
mu[7473],-0.114,0.046,-0.203,-0.031,0.0,0.001,13473.0,6196.0,1.0
mu[7474],-0.098,0.052,-0.199,-0.005,0.0,0.001,14744.0,6415.0,1.0
mu[7475],-0.048,0.045,-0.129,0.039,0.0,0.001,14053.0,5729.0,1.0
mu[7476],-0.179,0.045,-0.264,-0.094,0.0,0.001,14082.0,5767.0,1.0
mu[7477],0.189,0.046,0.102,0.274,0.0,0.001,16145.0,5949.0,1.0
mu[7478],-0.034,0.046,-0.118,0.054,0.0,0.001,14095.0,6151.0,1.0
mu[7479],-0.035,0.045,-0.123,0.047,0.0,0.001,14211.0,5650.0,1.0
mu[7480],-0.148,0.045,-0.234,-0.064,0.0,0.001,15334.0,6150.0,1.0
mu[7481],-0.138,0.044,-0.218,-0.051,0.0,0.001,16014.0,6128.0,1.0
mu[7482],-0.073,0.045,-0.16,0.011,0.0,0.001,14018.0,6178.0,1.0
mu[7483],-0.098,0.046,-0.184,-0.013,0.0,0.001,16015.0,5616.0,1.0
mu[7484],-0.195,0.051,-0.29,-0.1,0.0,0.001,14189.0,6514.0,1.0
mu[7485],0.019,0.045,-0.065,0.104,0.0,0.001,12579.0,6173.0,1.0
mu[7486],-0.096,0.045,-0.18,-0.014,0.0,0.001,13501.0,6162.0,1.0
mu[7487],-0.15,0.045,-0.233,-0.066,0.0,0.001,15252.0,6021.0,1.0
mu[7488],-0.141,0.045,-0.229,-0.058,0.0,0.001,12727.0,5032.0,1.0
mu[7489],-0.077,0.045,-0.164,0.005,0.0,0.001,14034.0,5936.0,1.0
mu[7490],0.02,0.046,-0.069,0.104,0.0,0.001,13834.0,6033.0,1.0
mu[7491],0.027,0.045,-0.061,0.109,0.0,0.001,13248.0,6332.0,1.0
mu[7492],-0.147,0.046,-0.231,-0.059,0.0,0.001,11579.0,5998.0,1.0
mu[7493],-0.055,0.045,-0.138,0.03,0.0,0.001,17117.0,5947.0,1.0
mu[7494],0.018,0.046,-0.065,0.104,0.0,0.001,17239.0,6103.0,1.0
mu[7495],-0.067,0.051,-0.158,0.033,0.0,0.001,17606.0,6266.0,1.0
mu[7496],-0.016,0.045,-0.101,0.069,0.0,0.001,15488.0,5759.0,1.0
mu[7497],-0.041,0.045,-0.129,0.041,0.0,0.001,17962.0,5811.0,1.0
mu[7498],-0.016,0.045,-0.096,0.071,0.0,0.001,17323.0,6139.0,1.0
mu[7499],-0.088,0.046,-0.175,-0.001,0.0,0.001,17298.0,5889.0,1.0
mu[7500],-0.133,0.045,-0.216,-0.049,0.0,0.001,15475.0,6082.0,1.0
mu[7501],-0.031,0.045,-0.117,0.05,0.0,0.001,16907.0,6170.0,1.0
mu[7502],-0.061,0.045,-0.148,0.022,0.0,0.001,17212.0,5842.0,1.0
mu[7503],-0.02,0.046,-0.105,0.067,0.0,0.001,16932.0,5739.0,1.0
mu[7504],-0.135,0.045,-0.225,-0.056,0.0,0.001,16995.0,6492.0,1.0
mu[7505],0.033,0.051,-0.057,0.135,0.0,0.001,17266.0,6688.0,1.0
mu[7506],-0.004,0.046,-0.091,0.081,0.0,0.001,17890.0,5699.0,1.0
mu[7507],-0.106,0.045,-0.193,-0.024,0.0,0.001,17577.0,5810.0,1.0
mu[7508],0.101,0.045,0.016,0.184,0.0,0.001,17777.0,5694.0,1.0
mu[7509],-0.088,0.045,-0.177,-0.006,0.0,0.001,18488.0,6190.0,1.0
mu[7510],-0.104,0.045,-0.187,-0.02,0.0,0.001,16675.0,6351.0,1.0
mu[7511],-0.052,0.052,-0.149,0.043,0.0,0.001,17196.0,6714.0,1.0
mu[7512],-0.016,0.045,-0.101,0.067,0.0,0.001,18324.0,6217.0,1.0
mu[7513],-0.072,0.045,-0.158,0.014,0.0,0.001,16798.0,5782.0,1.0
mu[7514],0.154,0.045,0.069,0.237,0.0,0.001,17502.0,6168.0,1.0
mu[7515],0.089,0.045,0.001,0.171,0.0,0.001,16680.0,5572.0,1.0
mu[7516],0.064,0.051,-0.031,0.161,0.0,0.001,16618.0,6758.0,1.0
mu[7517],0.005,0.046,-0.082,0.089,0.0,0.001,18548.0,5397.0,1.0
mu[7518],-0.127,0.045,-0.215,-0.046,0.0,0.001,16495.0,6038.0,1.0
mu[7519],-0.046,0.051,-0.14,0.054,0.0,0.001,16408.0,5834.0,1.0
mu[7520],-0.125,0.045,-0.21,-0.041,0.0,0.001,18100.0,5998.0,1.0
mu[7521],-0.093,0.045,-0.182,-0.013,0.0,0.001,16054.0,6186.0,1.0
mu[7522],0.09,0.045,0.012,0.182,0.0,0.001,15609.0,5335.0,1.0
mu[7523],-0.088,0.052,-0.189,0.006,0.0,0.001,15717.0,6327.0,1.0
mu[7524],-0.025,0.045,-0.106,0.061,0.0,0.001,18414.0,6125.0,1.0
mu[7525],-0.05,0.045,-0.133,0.035,0.0,0.001,17819.0,6096.0,1.0
mu[7526],0.053,0.045,-0.034,0.135,0.0,0.001,16586.0,5797.0,1.0
mu[7527],0.008,0.045,-0.078,0.091,0.0,0.001,18007.0,5782.0,1.0
mu[7528],0.051,0.045,-0.034,0.133,0.0,0.001,18028.0,5630.0,1.0
mu[7529],0.006,0.046,-0.082,0.086,0.0,0.001,17313.0,5786.0,1.0
mu[7530],0.125,0.045,0.041,0.209,0.0,0.001,16425.0,5995.0,1.0
mu[7531],-0.053,0.044,-0.135,0.029,0.0,0.001,16421.0,5800.0,1.0
mu[7532],0.293,0.045,0.209,0.378,0.0,0.001,15303.0,5741.0,1.0
mu[7533],-0.083,0.045,-0.169,0.001,0.0,0.001,16977.0,6317.0,1.0
mu[7534],-0.078,0.051,-0.177,0.018,0.0,0.001,17426.0,6272.0,1.0
mu[7535],-0.068,0.044,-0.148,0.016,0.0,0.001,16337.0,5959.0,1.0
mu[7536],-0.073,0.045,-0.157,0.013,0.0,0.001,17726.0,5403.0,1.0
mu[7537],-0.061,0.046,-0.15,0.023,0.0,0.001,17025.0,6006.0,1.0
mu[7538],0.18,0.052,0.086,0.28,0.0,0.001,15849.0,6185.0,1.0
mu[7539],-0.043,0.045,-0.129,0.041,0.0,0.001,16369.0,6177.0,1.0
mu[7540],-0.082,0.045,-0.164,0.006,0.0,0.001,17868.0,5831.0,1.0
mu[7541],-0.113,0.045,-0.198,-0.029,0.0,0.001,16761.0,5965.0,1.0
mu[7542],-0.086,0.044,-0.17,-0.003,0.0,0.001,16695.0,6242.0,1.0
mu[7543],-0.062,0.046,-0.15,0.02,0.0,0.001,18658.0,6039.0,1.0
mu[7544],-0.002,0.051,-0.099,0.092,0.0,0.001,17470.0,6736.0,1.0
mu[7545],-0.157,0.046,-0.242,-0.071,0.0,0.001,16621.0,6141.0,1.0
mu[7546],-0.061,0.045,-0.147,0.022,0.0,0.001,17097.0,5961.0,1.0
mu[7547],0.297,0.045,0.212,0.382,0.0,0.001,15950.0,5995.0,1.0
mu[7548],-0.092,0.045,-0.173,-0.007,0.0,0.001,17762.0,5579.0,1.0
mu[7549],0.127,0.045,0.041,0.21,0.0,0.001,17157.0,5541.0,1.0
mu[7550],-0.066,0.045,-0.147,0.019,0.0,0.001,16829.0,5898.0,1.0
mu[7551],-0.076,0.045,-0.165,0.005,0.0,0.001,16924.0,6080.0,1.0
mu[7552],-0.128,0.045,-0.209,-0.043,0.0,0.001,17987.0,6389.0,1.0
mu[7553],-0.169,0.045,-0.253,-0.083,0.0,0.001,18076.0,6015.0,1.0
mu[7554],-0.119,0.045,-0.208,-0.039,0.0,0.001,19027.0,5526.0,1.0
mu[7555],-0.049,0.051,-0.15,0.044,0.0,0.001,15510.0,6197.0,1.0
mu[7556],-0.003,0.045,-0.088,0.081,0.0,0.001,16884.0,5656.0,1.0
mu[7557],0.018,0.052,-0.077,0.12,0.0,0.001,17342.0,6331.0,1.0
mu[7558],-0.085,0.046,-0.17,0.004,0.0,0.001,18004.0,6115.0,1.0
mu[7559],0.089,0.045,0.005,0.175,0.0,0.001,17908.0,5792.0,1.0
mu[7560],-0.027,0.045,-0.112,0.057,0.0,0.001,18160.0,6538.0,1.0
mu[7561],0.125,0.046,0.036,0.206,0.0,0.001,16960.0,5941.0,1.0
mu[7562],-0.039,0.045,-0.128,0.044,0.0,0.001,18205.0,5407.0,1.0
mu[7563],-0.186,0.045,-0.272,-0.102,0.0,0.001,18875.0,5928.0,1.0
mu[7564],0.093,0.052,-0.003,0.194,0.0,0.001,16326.0,5897.0,1.0
mu[7565],0.056,0.045,-0.029,0.138,0.0,0.001,16728.0,6503.0,1.0
mu[7566],-0.066,0.045,-0.15,0.016,0.0,0.001,16846.0,6592.0,1.0
mu[7567],-0.074,0.045,-0.16,0.011,0.0,0.001,18339.0,6355.0,1.0
mu[7568],-0.03,0.046,-0.12,0.054,0.0,0.001,17755.0,5695.0,1.0
mu[7569],-0.05,0.045,-0.139,0.03,0.0,0.001,16915.0,6467.0,1.0
mu[7570],-0.044,0.045,-0.129,0.041,0.0,0.001,14992.0,5737.0,1.0
mu[7571],0.021,0.045,-0.062,0.108,0.0,0.001,17533.0,5561.0,1.0
mu[7572],-0.035,0.045,-0.12,0.05,0.0,0.001,16281.0,5665.0,1.0
mu[7573],0.001,0.046,-0.086,0.087,0.0,0.001,17232.0,5694.0,1.0
mu[7574],0.056,0.045,-0.024,0.143,0.0,0.001,14927.0,5664.0,1.0
mu[7575],0.046,0.046,-0.038,0.133,0.0,0.001,16293.0,5830.0,1.0
mu[7576],-0.07,0.045,-0.158,0.011,0.0,0.001,17755.0,5632.0,1.0
mu[7577],-0.053,0.051,-0.155,0.039,0.0,0.001,16251.0,6637.0,1.0
