,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[1556],-0.576,0.06,-0.687,-0.461,0.0,0.001,16330.0,6351.0,1.0
mu[1557],0.684,0.061,0.568,0.795,0.001,0.001,12028.0,6693.0,1.0
mu[1558],0.245,0.06,0.133,0.36,0.0,0.001,14623.0,6612.0,1.0
mu[1559],-0.138,0.061,-0.249,-0.018,0.0,0.001,17606.0,6282.0,1.0
mu[1560],-0.185,0.061,-0.3,-0.072,0.0,0.001,17181.0,6188.0,1.0
mu[1561],-0.118,0.061,-0.234,-0.006,0.0,0.001,17174.0,5929.0,1.0
mu[1562],-0.178,0.061,-0.294,-0.064,0.0,0.001,17470.0,6487.0,1.0
mu[1563],0.046,0.061,-0.073,0.155,0.001,0.001,14044.0,6371.0,1.0
mu[1564],0.012,0.062,-0.105,0.126,0.001,0.001,15020.0,5596.0,1.0
mu[1565],-0.072,0.072,-0.21,0.059,0.001,0.001,11872.0,6975.0,1.0
mu[1566],-0.138,0.06,-0.255,-0.029,0.0,0.001,17978.0,6356.0,1.0
mu[1567],0.237,0.061,0.118,0.35,0.001,0.001,14915.0,5860.0,1.0
mu[1568],-0.212,0.061,-0.325,-0.098,0.0,0.001,18555.0,6546.0,1.0
mu[1569],0.129,0.072,-0.003,0.263,0.001,0.001,11642.0,6923.0,1.0
mu[1570],0.097,0.061,-0.02,0.211,0.0,0.001,15226.0,5678.0,1.0
mu[1571],0.074,0.061,-0.04,0.19,0.001,0.001,14921.0,5836.0,1.0
mu[1572],-0.123,0.06,-0.234,-0.006,0.001,0.001,13201.0,6263.0,1.0
mu[1573],-0.259,0.061,-0.372,-0.144,0.0,0.001,17029.0,5593.0,1.0
mu[1574],-0.335,0.061,-0.447,-0.218,0.0,0.001,17429.0,5897.0,1.0
mu[1575],0.04,0.071,-0.094,0.171,0.001,0.001,12109.0,7169.0,1.0
mu[1576],-0.224,0.061,-0.342,-0.113,0.001,0.001,13008.0,6206.0,1.0
mu[1577],0.226,0.06,0.11,0.337,0.001,0.001,14089.0,6137.0,1.0
mu[1578],0.211,0.062,0.094,0.323,0.001,0.001,14187.0,6447.0,1.0
mu[1579],-0.145,0.061,-0.263,-0.035,0.0,0.001,17510.0,6238.0,1.0
mu[1580],-0.083,0.061,-0.196,0.03,0.0,0.001,15245.0,6465.0,1.0
mu[1581],-0.0,0.062,-0.116,0.115,0.001,0.001,14927.0,6250.0,1.0
mu[1582],-0.087,0.06,-0.199,0.025,0.0,0.001,16669.0,6572.0,1.0
mu[1583],-0.318,0.061,-0.431,-0.2,0.0,0.001,17170.0,5819.0,1.0
mu[1584],-0.127,0.061,-0.247,-0.019,0.001,0.001,12970.0,5938.0,1.0
mu[1585],-0.456,0.06,-0.57,-0.344,0.0,0.001,16615.0,5896.0,1.0
mu[1586],0.069,0.072,-0.068,0.203,0.001,0.001,11992.0,6716.0,1.0
mu[1587],-0.268,0.059,-0.381,-0.156,0.0,0.001,17052.0,6237.0,1.0
mu[1588],0.394,0.072,0.265,0.53,0.001,0.001,12026.0,7286.0,1.0
mu[1589],0.112,0.061,-0.006,0.224,0.001,0.001,14453.0,6196.0,1.0
mu[1590],-0.022,0.06,-0.133,0.092,0.0,0.001,14629.0,6652.0,1.0
mu[1591],0.424,0.061,0.306,0.535,0.001,0.001,14034.0,6580.0,1.0
mu[1592],0.318,0.062,0.206,0.44,0.001,0.001,13508.0,6196.0,1.0
mu[1593],0.055,0.062,-0.062,0.167,0.001,0.001,14196.0,6346.0,1.0
mu[1594],0.087,0.061,-0.025,0.205,0.001,0.001,14789.0,6208.0,1.0
mu[1595],0.392,0.071,0.26,0.524,0.001,0.001,11907.0,6374.0,1.0
mu[1596],-0.193,0.061,-0.309,-0.081,0.0,0.001,18354.0,6590.0,1.0
mu[1597],-0.548,0.061,-0.668,-0.435,0.0,0.001,16488.0,5564.0,1.0
mu[1598],0.03,0.06,-0.082,0.144,0.001,0.001,14333.0,6266.0,1.0
mu[1599],0.048,0.062,-0.063,0.168,0.001,0.001,14625.0,6333.0,1.0
mu[1600],0.299,0.062,0.174,0.408,0.001,0.001,12761.0,5584.0,1.0
mu[1601],0.268,0.061,0.147,0.38,0.001,0.001,13972.0,6076.0,1.0
mu[1602],0.055,0.061,-0.055,0.173,0.0,0.001,17111.0,6269.0,1.0
mu[1603],0.486,0.062,0.37,0.603,0.001,0.001,13206.0,6337.0,1.0
mu[1604],-0.297,0.061,-0.406,-0.178,0.0,0.001,17383.0,5725.0,1.0
mu[1605],0.08,0.061,-0.035,0.194,0.0,0.001,15914.0,6128.0,1.0
mu[1606],0.42,0.061,0.307,0.533,0.001,0.001,13649.0,6454.0,1.0
mu[1607],-0.421,0.06,-0.537,-0.309,0.0,0.001,15800.0,5901.0,1.0
mu[1608],-0.122,0.071,-0.254,0.008,0.001,0.001,12573.0,6844.0,1.0
mu[1609],-0.099,0.071,-0.232,0.034,0.001,0.001,11667.0,6838.0,1.0
mu[1610],-0.111,0.06,-0.228,-0.003,0.0,0.001,17210.0,6455.0,1.0
mu[1611],0.558,0.06,0.445,0.671,0.001,0.001,13842.0,6766.0,1.0
mu[1612],0.322,0.061,0.201,0.434,0.001,0.001,13629.0,5753.0,1.0
mu[1613],0.22,0.06,0.107,0.333,0.001,0.001,14605.0,6020.0,1.0
mu[1614],-0.195,0.061,-0.304,-0.075,0.0,0.001,18007.0,5943.0,1.0
mu[1615],-0.05,0.061,-0.167,0.058,0.0,0.001,16106.0,6889.0,1.0
mu[1616],0.18,0.072,0.041,0.31,0.001,0.001,11947.0,6384.0,1.0
mu[1617],0.224,0.061,0.112,0.34,0.001,0.001,14255.0,5691.0,1.0
mu[1618],-0.207,0.061,-0.317,-0.089,0.0,0.001,17036.0,5915.0,1.0
mu[1619],0.265,0.061,0.151,0.381,0.0,0.001,15192.0,6434.0,1.0
mu[1620],-0.139,0.061,-0.255,-0.023,0.0,0.001,18051.0,6405.0,1.0
mu[1621],-0.024,0.06,-0.139,0.087,0.0,0.001,16966.0,6430.0,1.0
mu[1622],0.315,0.071,0.178,0.447,0.001,0.001,11379.0,6951.0,1.0
mu[1623],0.043,0.061,-0.083,0.149,0.001,0.001,14127.0,5983.0,1.0
mu[1624],0.254,0.061,0.143,0.371,0.001,0.001,14893.0,5901.0,1.0
mu[1625],-0.021,0.061,-0.14,0.089,0.0,0.001,17078.0,6152.0,1.0
mu[1626],0.088,0.061,-0.026,0.203,0.001,0.001,13231.0,5939.0,1.0
mu[1627],0.644,0.061,0.529,0.759,0.001,0.001,12222.0,6069.0,1.0
mu[1628],-0.065,0.061,-0.179,0.048,0.001,0.001,14074.0,6222.0,1.0
mu[1629],-0.223,0.06,-0.337,-0.112,0.0,0.001,16967.0,6175.0,1.0
mu[1630],-0.037,0.061,-0.154,0.076,0.0,0.001,17259.0,5891.0,1.0
mu[1631],-0.306,0.06,-0.421,-0.195,0.0,0.001,17327.0,6402.0,1.0
mu[1632],0.122,0.07,-0.012,0.25,0.001,0.001,12580.0,6536.0,1.0
mu[1633],-0.235,0.061,-0.351,-0.122,0.0,0.001,18063.0,5838.0,1.0
mu[1634],-0.424,0.061,-0.537,-0.309,0.0,0.001,16506.0,6716.0,1.0
mu[1635],-0.43,0.061,-0.544,-0.314,0.001,0.001,11965.0,6053.0,1.0
mu[1636],0.309,0.061,0.193,0.42,0.001,0.001,14380.0,6204.0,1.0
mu[1637],-0.018,0.06,-0.128,0.098,0.0,0.001,16603.0,5535.0,1.0
mu[1638],-0.594,0.061,-0.709,-0.481,0.001,0.001,12364.0,6974.0,1.0
mu[1639],-0.271,0.061,-0.386,-0.158,0.001,0.001,13217.0,6833.0,1.0
mu[1640],-0.142,0.061,-0.254,-0.029,0.0,0.001,17434.0,6605.0,1.0
mu[1641],-0.143,0.061,-0.253,-0.026,0.001,0.001,13252.0,6445.0,1.0
mu[1642],-0.467,0.071,-0.6,-0.332,0.001,0.001,11032.0,6879.0,1.0
mu[1643],-0.143,0.06,-0.258,-0.031,0.0,0.001,17329.0,6129.0,1.0
mu[1644],-0.207,0.061,-0.318,-0.091,0.0,0.001,18130.0,6103.0,1.0
mu[1645],-0.271,0.061,-0.388,-0.161,0.001,0.001,12501.0,6210.0,1.0
mu[1646],-0.732,0.06,-0.844,-0.617,0.0,0.001,14921.0,6079.0,1.0
mu[1647],-0.298,0.06,-0.404,-0.178,0.0,0.001,17365.0,6370.0,1.0
mu[1648],0.117,0.061,0.001,0.231,0.0,0.001,15811.0,6575.0,1.0
mu[1649],0.013,0.061,-0.1,0.132,0.0,0.001,16063.0,6358.0,1.0
mu[1650],-0.808,0.06,-0.922,-0.695,0.001,0.001,13031.0,6794.0,1.0
mu[1651],0.183,0.061,0.07,0.299,0.001,0.001,14577.0,6355.0,1.0
mu[1652],0.18,0.061,0.067,0.296,0.001,0.001,14742.0,5965.0,1.0
mu[1653],0.083,0.073,-0.058,0.221,0.001,0.001,12063.0,6464.0,1.0
mu[1654],-0.187,0.061,-0.308,-0.076,0.0,0.001,15305.0,6496.0,1.0
mu[1655],-0.214,0.062,-0.329,-0.095,0.0,0.001,15820.0,5905.0,1.0
mu[1656],0.03,0.061,-0.085,0.144,0.0,0.001,15280.0,6046.0,1.0
mu[1657],0.002,0.062,-0.112,0.118,0.001,0.001,15076.0,6215.0,1.0
mu[1658],0.045,0.062,-0.073,0.158,0.001,0.001,14687.0,6575.0,1.0
mu[1659],-0.355,0.061,-0.473,-0.245,0.0,0.001,15525.0,6216.0,1.0
mu[1660],-0.222,0.061,-0.333,-0.104,0.0,0.001,17637.0,6329.0,1.0
mu[1661],0.222,0.062,0.108,0.339,0.001,0.001,13837.0,6202.0,1.0
mu[1662],0.232,0.061,0.12,0.348,0.0,0.001,15415.0,6662.0,1.0
mu[1663],0.11,0.073,-0.027,0.248,0.001,0.001,12456.0,6746.0,1.0
mu[1664],0.121,0.062,0.005,0.238,0.001,0.001,15093.0,6249.0,1.0
mu[1665],-0.165,0.062,-0.288,-0.057,0.001,0.001,14160.0,6620.0,1.0
mu[1666],0.077,0.062,-0.04,0.192,0.001,0.001,13901.0,6234.0,1.0
mu[1667],-0.135,0.061,-0.244,-0.017,0.001,0.001,12939.0,6327.0,1.0
mu[1668],-0.415,0.061,-0.525,-0.294,0.001,0.001,14520.0,6320.0,1.0
mu[1669],-0.07,0.073,-0.211,0.067,0.001,0.001,11289.0,6159.0,1.0
mu[1670],-0.235,0.062,-0.353,-0.121,0.0,0.001,15776.0,5971.0,1.0
mu[1671],0.062,0.061,-0.053,0.176,0.001,0.001,14705.0,5786.0,1.0
mu[1672],0.048,0.061,-0.067,0.161,0.001,0.001,14194.0,6288.0,1.0
mu[1673],0.091,0.061,-0.023,0.204,0.001,0.001,14931.0,5774.0,1.0
mu[1674],0.279,0.073,0.138,0.417,0.001,0.001,11747.0,6456.0,1.0
mu[1675],0.185,0.06,0.071,0.296,0.0,0.001,14643.0,6404.0,1.0
mu[1676],-0.248,0.062,-0.362,-0.129,0.001,0.001,14492.0,6206.0,1.0
mu[1677],0.184,0.074,0.044,0.321,0.001,0.001,12363.0,6325.0,1.0
mu[1678],-0.083,0.061,-0.196,0.029,0.001,0.001,13938.0,6385.0,1.0
mu[1679],0.017,0.061,-0.099,0.132,0.0,0.001,15215.0,5969.0,1.0
mu[1680],-0.009,0.062,-0.126,0.105,0.001,0.001,14315.0,5832.0,1.0
mu[1681],-0.06,0.072,-0.2,0.073,0.001,0.001,11553.0,6705.0,1.0
mu[1682],-0.022,0.061,-0.136,0.092,0.001,0.001,14681.0,6041.0,1.0
mu[1683],-0.569,0.061,-0.685,-0.458,0.0,0.001,15129.0,6433.0,1.0
mu[1684],0.683,0.061,0.562,0.793,0.001,0.001,12628.0,6703.0,1.0
mu[1685],0.243,0.062,0.126,0.355,0.001,0.001,14975.0,6038.0,1.0
mu[1686],-0.131,0.061,-0.252,-0.02,0.0,0.001,15147.0,6212.0,1.0
mu[1687],-0.178,0.062,-0.293,-0.06,0.001,0.001,14555.0,6446.0,1.0
mu[1688],-0.111,0.061,-0.227,0.005,0.0,0.001,16060.0,6434.0,1.0
mu[1689],-0.171,0.062,-0.288,-0.055,0.0,0.001,15658.0,6410.0,1.0
mu[1690],0.045,0.061,-0.068,0.165,0.001,0.001,14381.0,6339.0,1.0
mu[1691],0.011,0.061,-0.106,0.125,0.001,0.001,14529.0,6512.0,1.0
mu[1692],-0.054,0.074,-0.187,0.09,0.001,0.001,11629.0,6360.0,1.0
mu[1693],-0.131,0.061,-0.249,-0.018,0.0,0.001,16047.0,6519.0,1.0
mu[1694],0.236,0.061,0.124,0.352,0.001,0.001,14535.0,6692.0,1.0
mu[1695],-0.205,0.062,-0.325,-0.094,0.0,0.001,15435.0,6021.0,1.0
mu[1696],0.147,0.073,0.01,0.287,0.001,0.001,12009.0,6465.0,1.0
mu[1697],0.096,0.062,-0.023,0.209,0.001,0.001,14784.0,5976.0,1.0
mu[1698],0.073,0.061,-0.042,0.189,0.0,0.001,15243.0,6325.0,1.0
mu[1699],-0.124,0.062,-0.242,-0.01,0.001,0.001,13873.0,6565.0,1.0
mu[1700],-0.253,0.061,-0.372,-0.143,0.001,0.001,14369.0,5881.0,1.0
mu[1701],-0.328,0.061,-0.438,-0.209,0.0,0.001,16379.0,6446.0,1.0
mu[1702],0.058,0.073,-0.082,0.193,0.001,0.001,12160.0,6744.0,1.0
mu[1703],-0.225,0.061,-0.341,-0.111,0.001,0.001,13270.0,5581.0,1.0
mu[1704],0.225,0.061,0.114,0.341,0.001,0.001,14090.0,6225.0,1.0
mu[1705],0.209,0.06,0.092,0.32,0.001,0.001,14085.0,6284.0,1.0
mu[1706],-0.138,0.061,-0.257,-0.028,0.0,0.001,16419.0,6274.0,1.0
mu[1707],-0.076,0.062,-0.193,0.039,0.0,0.001,15335.0,6000.0,1.0
mu[1708],-0.001,0.062,-0.115,0.114,0.001,0.001,14810.0,5895.0,1.0
mu[1709],-0.081,0.061,-0.202,0.028,0.0,0.001,15565.0,6788.0,1.0
mu[1710],-0.311,0.062,-0.424,-0.192,0.0,0.001,16203.0,6206.0,1.0
mu[1711],-0.128,0.061,-0.242,-0.012,0.001,0.001,13576.0,6222.0,1.0
mu[1712],-0.449,0.062,-0.568,-0.332,0.001,0.001,14564.0,6112.0,1.0
mu[1713],0.087,0.074,-0.055,0.22,0.001,0.001,11919.0,6863.0,1.0
mu[1714],-0.261,0.06,-0.375,-0.148,0.001,0.001,13931.0,6371.0,1.0
mu[1715],0.412,0.073,0.273,0.546,0.001,0.001,12089.0,7137.0,1.0
mu[1716],0.111,0.062,-0.009,0.224,0.0,0.001,15386.0,5861.0,1.0
mu[1717],-0.023,0.061,-0.137,0.091,0.0,0.001,14984.0,6348.0,1.0
mu[1718],0.422,0.061,0.308,0.537,0.0,0.001,15607.0,6545.0,1.0
mu[1719],0.317,0.062,0.197,0.428,0.001,0.001,13027.0,6440.0,1.0
mu[1720],0.054,0.062,-0.062,0.17,0.001,0.001,14899.0,5714.0,1.0
mu[1721],0.085,0.061,-0.027,0.2,0.001,0.001,14085.0,5971.0,1.0
mu[1722],0.41,0.073,0.279,0.552,0.001,0.001,11784.0,7086.0,1.0
mu[1723],-0.186,0.062,-0.301,-0.067,0.0,0.001,16809.0,6011.0,1.0
mu[1724],-0.541,0.062,-0.656,-0.427,0.0,0.001,15380.0,6081.0,1.0
mu[1725],0.028,0.062,-0.085,0.144,0.0,0.001,15257.0,5896.0,1.0
mu[1726],0.047,0.061,-0.067,0.158,0.0,0.001,14826.0,6514.0,1.0
mu[1727],0.297,0.061,0.184,0.413,0.001,0.001,13378.0,6183.0,1.0
mu[1728],0.266,0.061,0.149,0.378,0.001,0.001,13040.0,6219.0,1.0
mu[1729],0.062,0.062,-0.057,0.176,0.001,0.001,14921.0,6180.0,1.0
mu[1730],0.485,0.062,0.366,0.598,0.001,0.001,13714.0,6170.0,1.0
mu[1731],-0.29,0.061,-0.403,-0.174,0.0,0.001,15818.0,6037.0,1.0
mu[1732],0.086,0.062,-0.03,0.204,0.001,0.001,14400.0,6074.0,1.0
mu[1733],0.419,0.061,0.31,0.535,0.001,0.001,13797.0,6572.0,1.0
mu[1734],-0.414,0.061,-0.53,-0.3,0.0,0.001,15396.0,6023.0,1.0
mu[1735],-0.104,0.073,-0.239,0.033,0.001,0.001,12586.0,6795.0,1.0
mu[1736],-0.081,0.073,-0.214,0.058,0.001,0.001,11356.0,6771.0,1.0
mu[1737],-0.104,0.061,-0.223,0.006,0.0,0.001,15555.0,6278.0,1.0
mu[1738],0.565,0.061,0.453,0.682,0.001,0.001,12919.0,6830.0,1.0
mu[1739],0.321,0.061,0.205,0.435,0.001,0.001,14093.0,6188.0,1.0
mu[1740],0.218,0.061,0.098,0.329,0.0,0.001,15941.0,5896.0,1.0
mu[1741],-0.188,0.061,-0.307,-0.075,0.0,0.001,17406.0,6031.0,1.0
mu[1742],-0.043,0.062,-0.166,0.067,0.001,0.001,15127.0,6134.0,1.0
mu[1743],0.198,0.074,0.063,0.342,0.001,0.001,12633.0,6676.0,1.0
mu[1744],0.222,0.06,0.105,0.332,0.001,0.001,14199.0,6187.0,1.0
mu[1745],-0.2,0.06,-0.31,-0.083,0.0,0.001,14828.0,6576.0,1.0
mu[1746],0.272,0.062,0.152,0.385,0.001,0.001,13728.0,6462.0,1.0
mu[1747],-0.132,0.062,-0.246,-0.011,0.0,0.001,16393.0,5757.0,1.0
mu[1748],-0.017,0.061,-0.13,0.101,0.001,0.001,14976.0,5838.0,1.0
mu[1749],0.333,0.073,0.193,0.472,0.001,0.001,11562.0,7132.0,1.0
mu[1750],0.041,0.061,-0.074,0.154,0.001,0.001,14743.0,6023.0,1.0
mu[1751],0.253,0.061,0.145,0.37,0.0,0.001,15339.0,6661.0,1.0
mu[1752],-0.015,0.062,-0.133,0.1,0.001,0.001,14726.0,5743.0,1.0
mu[1753],0.087,0.062,-0.028,0.205,0.001,0.001,15081.0,6672.0,1.0
mu[1754],0.643,0.061,0.526,0.757,0.001,0.001,12424.0,7065.0,1.0
mu[1755],-0.066,0.062,-0.184,0.047,0.001,0.001,14445.0,6010.0,1.0
mu[1756],-0.216,0.061,-0.327,-0.099,0.0,0.001,15125.0,6269.0,1.0
mu[1757],-0.03,0.062,-0.139,0.095,0.001,0.001,14395.0,6044.0,1.0
mu[1758],-0.299,0.061,-0.412,-0.181,0.001,0.001,14645.0,5863.0,1.0
mu[1759],0.14,0.073,0.009,0.285,0.001,0.001,12847.0,7038.0,1.0
mu[1760],-0.228,0.062,-0.345,-0.116,0.0,0.001,15974.0,6109.0,1.0
mu[1761],-0.417,0.062,-0.532,-0.297,0.001,0.001,15387.0,6170.0,1.0
mu[1762],-0.432,0.06,-0.542,-0.316,0.001,0.001,12981.0,6778.0,1.0
mu[1763],0.316,0.061,0.197,0.428,0.001,0.001,13417.0,6869.0,1.0
mu[1764],-0.011,0.061,-0.127,0.104,0.0,0.001,15099.0,6145.0,1.0
mu[1765],-0.596,0.061,-0.709,-0.481,0.001,0.001,11897.0,7373.0,1.0
mu[1766],-0.272,0.061,-0.386,-0.156,0.001,0.001,13504.0,6061.0,1.0
mu[1767],-0.135,0.062,-0.254,-0.021,0.0,0.001,15430.0,6034.0,1.0
mu[1768],-0.144,0.062,-0.258,-0.027,0.001,0.001,14361.0,6146.0,1.0
mu[1769],-0.449,0.073,-0.589,-0.313,0.001,0.001,11650.0,6993.0,1.0
mu[1770],-0.136,0.061,-0.25,-0.022,0.0,0.001,15717.0,6093.0,1.0
mu[1771],-0.2,0.061,-0.311,-0.083,0.0,0.001,16542.0,6205.0,1.0
mu[1772],-0.272,0.062,-0.385,-0.154,0.001,0.001,13543.0,6376.0,1.0
mu[1773],-0.725,0.062,-0.84,-0.606,0.001,0.001,14304.0,6749.0,1.0
mu[1774],-0.291,0.061,-0.402,-0.171,0.0,0.001,15440.0,6118.0,1.0
mu[1775],0.124,0.061,0.008,0.236,0.0,0.001,15417.0,6178.0,1.0
mu[1776],0.02,0.062,-0.097,0.135,0.001,0.001,15094.0,6446.0,1.0
mu[1777],-0.802,0.061,-0.918,-0.687,0.001,0.001,13518.0,6914.0,1.0
mu[1778],0.19,0.062,0.074,0.305,0.001,0.001,11235.0,6325.0,1.0
mu[1779],0.187,0.061,0.073,0.303,0.001,0.001,11758.0,6844.0,1.0
mu[1780],0.057,0.072,-0.075,0.194,0.001,0.001,11438.0,6537.0,1.0
mu[1781],-0.197,0.06,-0.307,-0.08,0.0,0.001,14653.0,6582.0,1.0
mu[1782],-0.225,0.06,-0.334,-0.109,0.0,0.001,15029.0,6472.0,1.0
mu[1783],0.037,0.062,-0.078,0.153,0.001,0.001,12168.0,6412.0,1.0
mu[1784],0.009,0.06,-0.107,0.121,0.001,0.001,11156.0,6533.0,1.0
mu[1785],0.052,0.062,-0.064,0.167,0.001,0.001,11889.0,6466.0,1.0
mu[1786],-0.366,0.061,-0.475,-0.25,0.001,0.001,14523.0,6588.0,1.0
mu[1787],-0.233,0.059,-0.349,-0.126,0.0,0.001,14178.0,6674.0,1.0
mu[1788],0.228,0.062,0.116,0.35,0.001,0.001,11334.0,5751.0,1.0
mu[1789],0.238,0.062,0.121,0.352,0.001,0.001,12816.0,6671.0,1.0
mu[1790],0.084,0.073,-0.053,0.219,0.001,0.001,11503.0,6783.0,1.0
mu[1791],0.127,0.061,0.012,0.243,0.001,0.001,11656.0,6138.0,1.0
mu[1792],-0.158,0.061,-0.272,-0.041,0.001,0.001,11976.0,6313.0,1.0
mu[1793],0.083,0.061,-0.031,0.199,0.001,0.001,11387.0,6721.0,1.0
mu[1794],-0.129,0.062,-0.243,-0.009,0.001,0.001,11133.0,6015.0,1.0
mu[1795],-0.426,0.061,-0.542,-0.315,0.001,0.001,13488.0,6379.0,1.0
mu[1796],-0.096,0.072,-0.228,0.043,0.001,0.001,11842.0,7130.0,1.0
mu[1797],-0.246,0.061,-0.356,-0.13,0.0,0.001,14722.0,6866.0,1.0
mu[1798],0.069,0.062,-0.048,0.186,0.001,0.001,12717.0,6123.0,1.0
mu[1799],0.054,0.061,-0.061,0.171,0.001,0.001,12880.0,6353.0,1.0
mu[1800],0.098,0.061,-0.017,0.214,0.001,0.001,12064.0,6557.0,1.0
mu[1801],0.253,0.073,0.115,0.389,0.001,0.001,11460.0,6356.0,1.0
mu[1802],0.192,0.061,0.074,0.304,0.001,0.001,11781.0,6212.0,1.0
mu[1803],-0.242,0.061,-0.352,-0.124,0.001,0.001,11403.0,6726.0,1.0
mu[1804],0.157,0.073,0.017,0.292,0.001,0.001,11214.0,6192.0,1.0
mu[1805],-0.076,0.061,-0.187,0.039,0.001,0.001,11107.0,5745.0,1.0
mu[1806],0.024,0.062,-0.092,0.138,0.001,0.001,12545.0,6424.0,1.0
mu[1807],-0.002,0.062,-0.117,0.115,0.001,0.001,12081.0,6681.0,1.0
mu[1808],-0.086,0.072,-0.226,0.044,0.001,0.001,11168.0,6998.0,1.0
mu[1809],-0.033,0.059,-0.144,0.08,0.0,0.001,14407.0,6485.0,1.0
mu[1810],-0.58,0.06,-0.698,-0.474,0.001,0.001,13529.0,6517.0,1.0
mu[1811],0.689,0.061,0.571,0.8,0.001,0.001,10564.0,6591.0,1.0
mu[1812],0.25,0.061,0.136,0.365,0.001,0.001,12261.0,6292.0,1.0
mu[1813],-0.142,0.06,-0.253,-0.026,0.001,0.001,13678.0,6163.0,1.0
mu[1814],-0.189,0.061,-0.302,-0.073,0.001,0.001,14011.0,6408.0,1.0
mu[1815],-0.122,0.06,-0.228,-0.003,0.001,0.001,13724.0,6132.0,1.0
mu[1816],-0.182,0.061,-0.293,-0.07,0.0,0.001,15512.0,6594.0,1.0
mu[1817],0.051,0.062,-0.072,0.162,0.001,0.001,11968.0,6175.0,1.0
mu[1818],0.017,0.061,-0.096,0.135,0.001,0.001,12222.0,6626.0,1.0
mu[1819],-0.08,0.073,-0.222,0.051,0.001,0.001,11702.0,6429.0,1.0
mu[1820],-0.142,0.061,-0.255,-0.024,0.0,0.001,16318.0,6591.0,1.0
mu[1821],0.242,0.063,0.124,0.357,0.001,0.001,11789.0,5822.0,1.0
mu[1822],-0.216,0.06,-0.329,-0.104,0.0,0.001,14876.0,6332.0,1.0
mu[1823],0.121,0.073,-0.012,0.262,0.001,0.001,11599.0,6609.0,1.0
mu[1824],0.102,0.062,-0.017,0.216,0.001,0.001,12851.0,6238.0,1.0
mu[1825],0.08,0.062,-0.038,0.197,0.001,0.001,11915.0,5905.0,1.0
mu[1826],-0.117,0.061,-0.239,-0.008,0.001,0.001,11905.0,6390.0,1.0
mu[1827],-0.263,0.06,-0.377,-0.153,0.001,0.001,13650.0,6241.0,1.0
mu[1828],-0.339,0.06,-0.449,-0.228,0.0,0.001,15204.0,6878.0,1.0
mu[1829],0.032,0.073,-0.106,0.164,0.001,0.001,12426.0,6754.0,1.0
mu[1830],-0.219,0.061,-0.336,-0.106,0.001,0.001,11790.0,6544.0,1.0
mu[1831],0.231,0.061,0.116,0.341,0.001,0.001,11319.0,6062.0,1.0
mu[1832],0.216,0.062,0.099,0.331,0.001,0.001,12684.0,6426.0,1.0
mu[1833],-0.149,0.06,-0.258,-0.031,0.001,0.001,14507.0,6750.0,1.0
mu[1834],-0.087,0.06,-0.202,0.024,0.001,0.001,13944.0,6168.0,1.0
mu[1835],0.005,0.062,-0.115,0.117,0.001,0.001,11395.0,6241.0,1.0
mu[1836],-0.091,0.06,-0.209,0.016,0.001,0.001,13666.0,6481.0,1.0
mu[1837],-0.322,0.061,-0.433,-0.206,0.0,0.001,15269.0,6576.0,1.0
mu[1838],-0.122,0.061,-0.242,-0.009,0.001,0.001,11530.0,6441.0,1.0
mu[1839],-0.46,0.06,-0.569,-0.342,0.0,0.001,14862.0,6660.0,1.0
mu[1840],0.061,0.072,-0.076,0.196,0.001,0.001,11597.0,6720.0,1.0
mu[1841],-0.272,0.059,-0.388,-0.166,0.0,0.001,14591.0,6261.0,1.0
mu[1842],0.386,0.072,0.248,0.518,0.001,0.001,11462.0,6684.0,1.0
mu[1843],0.117,0.061,0.003,0.236,0.001,0.001,12176.0,6168.0,1.0
mu[1844],-0.016,0.062,-0.132,0.099,0.001,0.001,11550.0,6498.0,1.0
mu[1845],0.429,0.061,0.317,0.545,0.001,0.001,11796.0,5862.0,1.0
mu[1846],0.324,0.061,0.212,0.44,0.001,0.001,10481.0,6254.0,1.0
mu[1847],0.061,0.063,-0.062,0.174,0.001,0.001,12492.0,6362.0,1.0
mu[1848],0.092,0.061,-0.028,0.205,0.001,0.001,11945.0,5791.0,1.0
mu[1849],0.384,0.072,0.248,0.518,0.001,0.001,10782.0,7066.0,1.0
mu[1850],-0.197,0.06,-0.303,-0.077,0.001,0.001,14127.0,6409.0,1.0
mu[1851],-0.552,0.061,-0.667,-0.437,0.001,0.001,14333.0,6643.0,1.0
mu[1852],0.035,0.061,-0.079,0.153,0.001,0.001,12195.0,6029.0,1.0
mu[1853],0.054,0.062,-0.067,0.166,0.001,0.001,12048.0,6186.0,1.0
mu[1854],0.304,0.062,0.187,0.419,0.001,0.001,11091.0,6098.0,1.0
mu[1855],0.273,0.062,0.16,0.391,0.001,0.001,11955.0,6393.0,1.0
mu[1856],0.051,0.061,-0.063,0.166,0.0,0.001,15153.0,6553.0,1.0
mu[1857],0.491,0.061,0.374,0.606,0.001,0.001,11242.0,6772.0,1.0
mu[1858],-0.301,0.059,-0.412,-0.189,0.0,0.001,14259.0,6352.0,1.0
mu[1859],0.076,0.06,-0.036,0.189,0.001,0.001,14207.0,6656.0,1.0
mu[1860],0.426,0.061,0.308,0.54,0.001,0.001,10562.0,6281.0,1.0
