sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
88,-0.11404778404254373,0.08198701821204234,0.04911682822605476,0.026006632365910453,-0.01584148432214538,-0.007994594515311019,0.03604352170543706,0.027705105882273883,0.008563837957227743,0.014818959418782363,0.01277952664779473,0.017968895773932875,0.027548650717763155,0.003919289907570535
89,-0.12558776100503474,0.015083829532797983,0.03961188183567175,0.0419408010078046,0.014911373396050665,-0.05587518574487365,-0.03429438756659608,0.07360461229526413,0.024758283507179048,0.021744175569906196,0.022882201120199935,-0.019351927190158484,0.02658556189578453,0.03091877277659778
90,-0.1371151524120312,0.09800030029120801,0.053316265205635247,0.022420229549705815,-0.010592679559868043,0.042043068391836955,-0.004482989681905409,0.017181191614892254,-0.04054314960591171,0.025423428819150527,0.014651981422804322,-0.008956855383097062,0.028620548170539373,-0.024253766718497
91,-0.12542445712369138,0.0983771280169168,0.030188722612435204,0.05101330633859387,0.007534127122536122,0.037885432862721294,-0.021405551593160498,0.18734525186293127,0.01606045544850105,0.015471812146230723,0.015032972059271262,-0.004997543963413561,0.02023523031654205,-0.00040346118217981586
92,-0.13774593805967397,0.10511241444708476,0.054018993884759496,0.0463318126397609,-0.009173734651307082,0.03132041679238402,0.005797727831524755,-0.043637717636512384,-0.006632819497901649,0.029427777866144714,0.020983489423297436,-0.012298786747045003,0.025353217110315913,0.010655983492333612
93,-0.1521102299346663,0.13906578831477245,0.029976945878480547,0.02157813149754872,0.01359179121351795,0.04951774567606396,0.024183362976854268,-0.04451335927537791,0.010579112821595337,0.01605205845904998,0.009558382639088984,-0.01606416168532383,0.024712305361218007,0.013713219182106174
94,-0.11596749056142228,0.009438097486077745,0.041952113207400575,0.03244978406863809,0.0046156039685324645,0.015629363855422483,-0.05921114872705373,0.12601547617748818,0.03350699876104536,-0.00118067142545501,0.01626299776608061,-0.012153810870509226,0.024534940178702353,-0.013443656473796762
95,-0.15773467299823712,0.027225733494671566,0.0261508479208667,0.028401676766576817,-0.007197289687598103,-0.005050968090792103,0.00969642800272061,0.1719913819660385,-0.021294524673136497,0.03520053269307537,0.01418367552761982,-0.02808550451942927,0.020765474562333203,-0.015435045842089568
96,-0.14888426958783343,0.014148183490992757,0.038045747391874635,0.04357081921039448,0.00498670515717457,0.045673772799304235,-0.01943002011799988,-0.2150703410050956,0.108419407912995,0.017217952254495936,0.016263016522230476,-0.012255379036261626,0.03247385281287309,0.035561774592941534
97,-0.10519103284430484,0.03001567111348181,0.04199842503357231,0.04267551540476453,0.01973172811172796,-0.023997224589917605,0.04314766670354936,0.3309324872527107,-0.06589602927239346,0.027201442093536934,0.018501631127185447,-0.0022750674385508605,0.030224481738214674,0.01841177884322204
98,-0.13931448470284175,0.11921479136832132,0.04211077426952338,0.030084469996805245,0.007539388677700157,0.06410807861846571,-0.36795782342692085,-0.07677501848185594,0.13242952705149313,0.018472636173523405,0.012116291821150482,-0.007559057923786395,0.03371146800655439,0.025505453034105566
