,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[7299],-0.212,0.059,-0.328,-0.103,0.0,0.001,21741.0,5880.0,1.0
mu[7300],-0.314,0.059,-0.422,-0.204,0.0,0.001,20150.0,5877.0,1.0
mu[7301],-0.068,0.059,-0.179,0.042,0.0,0.001,19983.0,6112.0,1.0
mu[7302],-0.107,0.061,-0.223,0.005,0.0,0.001,16707.0,5596.0,1.0
mu[7303],0.252,0.061,0.136,0.365,0.0,0.001,16879.0,6377.0,1.0
mu[7304],0.034,0.059,-0.079,0.139,0.0,0.001,23285.0,5638.0,1.0
mu[7305],-0.101,0.058,-0.214,0.005,0.0,0.001,22971.0,5648.0,1.0
mu[7306],0.355,0.058,0.246,0.464,0.0,0.001,18580.0,5841.0,1.0
mu[7307],0.235,0.06,0.125,0.348,0.0,0.001,18910.0,5993.0,1.0
mu[7308],-0.014,0.059,-0.13,0.094,0.0,0.001,21270.0,5103.0,1.0
mu[7309],0.006,0.058,-0.102,0.116,0.0,0.001,21893.0,5806.0,1.0
mu[7310],0.248,0.062,0.125,0.357,0.0,0.001,16483.0,5992.0,1.0
mu[7311],-0.04,0.06,-0.151,0.073,0.0,0.001,21996.0,5535.0,1.0
mu[7312],-0.395,0.06,-0.508,-0.284,0.0,0.001,19281.0,5583.0,1.0
mu[7313],-0.043,0.06,-0.15,0.071,0.0,0.001,22588.0,5331.0,1.0
mu[7314],-0.023,0.06,-0.131,0.089,0.0,0.001,22057.0,5498.0,1.0
mu[7315],0.221,0.059,0.111,0.331,0.0,0.001,21956.0,5636.0,1.0
mu[7316],0.19,0.059,0.079,0.296,0.0,0.001,22176.0,4736.0,1.0
mu[7317],0.205,0.06,0.095,0.32,0.0,0.001,21685.0,5660.0,1.0
mu[7318],0.413,0.06,0.293,0.52,0.0,0.001,18676.0,5471.0,1.0
mu[7319],-0.136,0.061,-0.249,-0.021,0.0,0.001,17521.0,6013.0,1.0
mu[7320],0.234,0.06,0.128,0.351,0.0,0.001,20241.0,5934.0,1.0
mu[7321],0.351,0.058,0.242,0.459,0.0,0.001,19299.0,5683.0,1.0
mu[7322],-0.264,0.061,-0.383,-0.155,0.0,0.001,19268.0,6097.0,1.0
mu[7323],-0.259,0.06,-0.374,-0.151,0.0,0.001,18431.0,6271.0,1.0
mu[7324],-0.238,0.06,-0.35,-0.128,0.0,0.001,19330.0,6037.0,1.0
mu[7325],0.036,0.058,-0.079,0.143,0.0,0.001,21229.0,4588.0,1.0
mu[7326],0.705,0.06,0.596,0.82,0.001,0.001,13904.0,6325.0,1.0
mu[7327],0.245,0.058,0.141,0.356,0.0,0.001,22315.0,5480.0,1.0
mu[7328],0.139,0.059,0.027,0.248,0.0,0.001,20697.0,5605.0,1.0
mu[7329],-0.034,0.061,-0.15,0.079,0.0,0.001,18490.0,5896.0,1.0
mu[7330],0.111,0.062,0.002,0.231,0.0,0.001,17684.0,5974.0,1.0
mu[7331],0.016,0.067,-0.108,0.143,0.001,0.001,14267.0,7298.0,1.0
mu[7332],0.144,0.059,0.034,0.255,0.0,0.001,20709.0,5758.0,1.0
mu[7333],-0.049,0.061,-0.162,0.066,0.0,0.001,17981.0,5530.0,1.0
mu[7334],0.417,0.059,0.305,0.525,0.0,0.001,16678.0,5866.0,1.0
mu[7335],0.027,0.063,-0.085,0.149,0.0,0.001,16648.0,6362.0,1.0
mu[7336],0.126,0.06,0.009,0.231,0.0,0.001,22665.0,5914.0,1.0
mu[7337],0.168,0.061,0.058,0.287,0.001,0.001,15040.0,6313.0,1.0
mu[7338],-0.032,0.059,-0.143,0.078,0.0,0.001,22570.0,5295.0,1.0
mu[7339],0.183,0.06,0.068,0.291,0.0,0.001,21744.0,4953.0,1.0
mu[7340],0.135,0.061,0.024,0.253,0.0,0.001,18134.0,5638.0,1.0
mu[7341],0.001,0.059,-0.11,0.112,0.0,0.001,19884.0,5308.0,1.0
mu[7342],0.563,0.059,0.451,0.673,0.0,0.001,17107.0,6228.0,1.0
mu[7343],-0.141,0.058,-0.252,-0.035,0.0,0.001,22971.0,5443.0,1.0
mu[7344],-0.07,0.059,-0.179,0.044,0.0,0.001,19381.0,5891.0,1.0
mu[7345],0.128,0.062,0.016,0.244,0.0,0.001,15828.0,5996.0,1.0
mu[7346],-0.148,0.061,-0.26,-0.03,0.0,0.001,18865.0,5914.0,1.0
mu[7347],-0.014,0.06,-0.126,0.1,0.0,0.001,21268.0,5530.0,1.0
mu[7348],-0.071,0.062,-0.188,0.044,0.0,0.001,18146.0,5964.0,1.0
mu[7349],-0.277,0.06,-0.388,-0.164,0.0,0.001,21599.0,5402.0,1.0
mu[7350],-0.511,0.059,-0.625,-0.405,0.0,0.001,17826.0,6307.0,1.0
mu[7351],0.459,0.059,0.348,0.568,0.0,0.001,17140.0,6076.0,1.0
mu[7352],0.136,0.06,0.024,0.25,0.0,0.001,18643.0,6111.0,1.0
mu[7353],-0.663,0.059,-0.768,-0.549,0.0,0.001,16173.0,6118.0,1.0
mu[7354],-0.344,0.059,-0.449,-0.232,0.0,0.001,18986.0,5715.0,1.0
mu[7355],0.004,0.059,-0.112,0.109,0.0,0.001,23284.0,5286.0,1.0
mu[7356],-0.212,0.059,-0.322,-0.104,0.0,0.001,20230.0,5702.0,1.0
mu[7357],-0.603,0.06,-0.715,-0.492,0.0,0.001,14840.0,6069.0,1.0
mu[7358],0.005,0.059,-0.102,0.117,0.0,0.001,19730.0,5275.0,1.0
mu[7359],-0.064,0.059,-0.18,0.04,0.0,0.001,21384.0,5514.0,1.0
mu[7360],-0.35,0.06,-0.458,-0.235,0.0,0.001,20541.0,5663.0,1.0
mu[7361],-0.573,0.061,-0.688,-0.459,0.001,0.001,14862.0,5449.0,1.0
mu[7362],-0.15,0.059,-0.262,-0.04,0.0,0.001,22686.0,5447.0,1.0
mu[7363],0.262,0.059,0.154,0.372,0.0,0.001,19493.0,6097.0,1.0
mu[7364],0.177,0.062,0.058,0.289,0.0,0.001,18081.0,6003.0,1.0
mu[7365],-0.658,0.059,-0.77,-0.549,0.0,0.001,15734.0,6530.0,1.0
mu[7366],0.095,0.059,-0.019,0.2,0.0,0.001,19709.0,6231.0,1.0
mu[7367],0.097,0.058,-0.014,0.204,0.0,0.001,20628.0,5609.0,1.0
mu[7368],-0.096,0.062,-0.213,0.021,0.0,0.001,16283.0,6230.0,1.0
mu[7369],-0.056,0.058,-0.16,0.057,0.0,0.001,18517.0,5591.0,1.0
mu[7370],-0.077,0.058,-0.188,0.029,0.0,0.001,20879.0,6087.0,1.0
mu[7371],-0.055,0.059,-0.167,0.054,0.0,0.001,19242.0,5345.0,1.0
mu[7372],-0.074,0.059,-0.181,0.038,0.0,0.001,21379.0,5594.0,1.0
mu[7373],-0.044,0.058,-0.148,0.071,0.0,0.001,19796.0,5841.0,1.0
mu[7374],-0.218,0.058,-0.328,-0.112,0.0,0.001,17682.0,5928.0,1.0
mu[7375],-0.075,0.061,-0.184,0.044,0.0,0.001,15785.0,6399.0,1.0
mu[7376],0.127,0.059,0.014,0.238,0.0,0.001,19274.0,5348.0,1.0
mu[7377],0.138,0.06,0.023,0.246,0.0,0.001,17288.0,6527.0,1.0
mu[7378],-0.112,0.081,-0.262,0.037,0.001,0.001,11956.0,7081.0,1.0
mu[7379],0.034,0.058,-0.076,0.143,0.0,0.001,19345.0,5535.0,1.0
mu[7380],-0.242,0.058,-0.348,-0.133,0.0,0.001,19218.0,6155.0,1.0
mu[7381],-0.005,0.058,-0.114,0.105,0.0,0.001,20563.0,5511.0,1.0
mu[7382],-0.221,0.058,-0.327,-0.108,0.0,0.001,19899.0,5536.0,1.0
mu[7383],-0.272,0.059,-0.381,-0.157,0.0,0.001,16673.0,6199.0,1.0
mu[7384],-0.242,0.06,-0.352,-0.125,0.0,0.001,15479.0,6442.0,1.0
mu[7385],-0.092,0.059,-0.202,0.02,0.0,0.001,18170.0,6359.0,1.0
mu[7386],-0.026,0.058,-0.135,0.082,0.0,0.001,20499.0,5660.0,1.0
mu[7387],-0.036,0.057,-0.149,0.068,0.0,0.001,18419.0,5254.0,1.0
mu[7388],0.004,0.058,-0.103,0.116,0.0,0.001,22009.0,6141.0,1.0
mu[7389],0.087,0.067,-0.036,0.218,0.001,0.001,13969.0,6620.0,1.0
mu[7390],0.105,0.057,-0.003,0.212,0.0,0.001,20357.0,5876.0,1.0
mu[7391],-0.336,0.058,-0.447,-0.231,0.0,0.001,19181.0,6136.0,1.0
mu[7392],0.017,0.06,-0.098,0.128,0.0,0.001,19657.0,5582.0,1.0
mu[7393],-0.17,0.058,-0.277,-0.061,0.0,0.001,20365.0,6134.0,1.0
mu[7394],-0.066,0.058,-0.178,0.039,0.0,0.001,22251.0,5914.0,1.0
mu[7395],-0.086,0.057,-0.193,0.02,0.0,0.001,19031.0,6398.0,1.0
mu[7396],-0.231,0.06,-0.344,-0.12,0.0,0.001,17161.0,5897.0,1.0
mu[7397],0.118,0.06,0.012,0.235,0.0,0.001,18208.0,6123.0,1.0
mu[7398],-0.437,0.058,-0.545,-0.328,0.0,0.001,18538.0,5410.0,1.0
mu[7399],0.602,0.059,0.494,0.715,0.0,0.001,15166.0,6784.0,1.0
mu[7400],0.162,0.058,0.052,0.27,0.0,0.001,22836.0,5884.0,1.0
mu[7401],0.006,0.058,-0.1,0.12,0.0,0.001,18321.0,5926.0,1.0
mu[7402],-0.049,0.058,-0.158,0.059,0.0,0.001,20485.0,5558.0,1.0
mu[7403],0.034,0.06,-0.08,0.146,0.0,0.001,16254.0,5996.0,1.0
mu[7404],-0.031,0.059,-0.139,0.082,0.0,0.001,18379.0,5998.0,1.0
mu[7405],-0.038,0.058,-0.147,0.071,0.0,0.001,20184.0,5788.0,1.0
mu[7406],-0.077,0.059,-0.188,0.033,0.0,0.001,20613.0,6006.0,1.0
mu[7407],-0.231,0.063,-0.351,-0.116,0.001,0.001,15021.0,6263.0,1.0
mu[7408],0.006,0.059,-0.104,0.116,0.0,0.001,19205.0,5852.0,1.0
mu[7409],0.143,0.059,0.035,0.258,0.0,0.001,19280.0,5790.0,1.0
mu[7410],-0.057,0.062,-0.176,0.054,0.0,0.001,15422.0,5712.0,1.0
mu[7411],-0.042,0.066,-0.16,0.083,0.001,0.001,13503.0,6493.0,1.0
mu[7412],0.006,0.058,-0.104,0.114,0.0,0.001,21274.0,6066.0,1.0
mu[7413],-0.008,0.058,-0.116,0.099,0.0,0.001,20890.0,5812.0,1.0
mu[7414],-0.202,0.058,-0.306,-0.088,0.0,0.001,17662.0,5306.0,1.0
mu[7415],-0.122,0.059,-0.231,-0.012,0.0,0.001,18096.0,6190.0,1.0
mu[7416],-0.183,0.06,-0.301,-0.074,0.0,0.001,15635.0,6134.0,1.0
mu[7417],-0.124,0.063,-0.243,-0.004,0.001,0.001,14991.0,5603.0,1.0
mu[7418],-0.305,0.058,-0.411,-0.194,0.0,0.001,19112.0,5455.0,1.0
mu[7419],0.145,0.058,0.033,0.25,0.0,0.001,20879.0,5675.0,1.0
mu[7420],0.13,0.058,0.017,0.237,0.0,0.001,19147.0,5598.0,1.0
mu[7421],0.007,0.059,-0.106,0.116,0.0,0.001,18384.0,6006.0,1.0
mu[7422],0.058,0.058,-0.055,0.161,0.0,0.001,20580.0,5757.0,1.0
mu[7423],-0.091,0.059,-0.198,0.022,0.0,0.001,18697.0,6244.0,1.0
mu[7424],0.052,0.058,-0.061,0.159,0.0,0.001,19611.0,5745.0,1.0
mu[7425],-0.175,0.059,-0.283,-0.063,0.0,0.001,20183.0,5725.0,1.0
mu[7426],-0.221,0.059,-0.33,-0.11,0.0,0.001,19265.0,5824.0,1.0
mu[7427],-0.322,0.059,-0.432,-0.21,0.0,0.001,18350.0,6425.0,1.0
mu[7428],-0.077,0.059,-0.188,0.033,0.0,0.001,18597.0,5950.0,1.0
mu[7429],-0.115,0.061,-0.228,-0.001,0.0,0.001,16619.0,6039.0,1.0
mu[7430],0.243,0.06,0.125,0.351,0.0,0.001,17326.0,5621.0,1.0
mu[7431],0.025,0.058,-0.085,0.133,0.0,0.001,20042.0,5562.0,1.0
mu[7432],-0.11,0.058,-0.218,-0.0,0.0,0.001,21579.0,5553.0,1.0
mu[7433],0.346,0.058,0.242,0.457,0.0,0.001,18735.0,6233.0,1.0
mu[7434],0.226,0.058,0.112,0.327,0.0,0.001,17471.0,6078.0,1.0
mu[7435],-0.022,0.058,-0.129,0.085,0.0,0.001,22417.0,5710.0,1.0
mu[7436],-0.002,0.058,-0.11,0.105,0.0,0.001,20266.0,5759.0,1.0
mu[7437],0.238,0.061,0.124,0.353,0.0,0.001,16965.0,6069.0,1.0
mu[7438],-0.048,0.059,-0.157,0.061,0.0,0.001,19834.0,6251.0,1.0
mu[7439],-0.403,0.059,-0.514,-0.293,0.0,0.001,18014.0,6362.0,1.0
mu[7440],-0.052,0.059,-0.162,0.054,0.0,0.001,20325.0,5583.0,1.0
mu[7441],-0.032,0.058,-0.139,0.079,0.0,0.001,19972.0,5949.0,1.0
mu[7442],0.212,0.058,0.099,0.316,0.0,0.001,19047.0,5864.0,1.0
mu[7443],0.181,0.059,0.07,0.293,0.0,0.001,21083.0,5474.0,1.0
mu[7444],0.196,0.058,0.087,0.305,0.0,0.001,17986.0,5864.0,1.0
mu[7445],0.404,0.058,0.294,0.515,0.0,0.001,17262.0,6375.0,1.0
mu[7446],-0.144,0.06,-0.257,-0.032,0.0,0.001,17556.0,5880.0,1.0
mu[7447],0.225,0.059,0.113,0.331,0.0,0.001,17676.0,6048.0,1.0
mu[7448],0.342,0.058,0.233,0.451,0.0,0.001,17913.0,6136.0,1.0
mu[7449],-0.272,0.06,-0.382,-0.158,0.0,0.001,20031.0,5972.0,1.0
mu[7450],-0.268,0.059,-0.377,-0.152,0.0,0.001,17819.0,5655.0,1.0
mu[7451],-0.247,0.059,-0.359,-0.139,0.0,0.001,18738.0,6048.0,1.0
mu[7452],0.028,0.057,-0.078,0.132,0.0,0.001,19531.0,6017.0,1.0
mu[7453],0.697,0.058,0.59,0.807,0.001,0.001,13377.0,6984.0,1.0
mu[7454],0.237,0.057,0.126,0.341,0.0,0.001,18394.0,6114.0,1.0
mu[7455],0.131,0.058,0.022,0.241,0.0,0.001,19390.0,5629.0,1.0
mu[7456],-0.043,0.06,-0.159,0.066,0.0,0.001,17115.0,6100.0,1.0
mu[7457],0.102,0.06,-0.008,0.217,0.0,0.001,16954.0,6272.0,1.0
mu[7458],0.006,0.066,-0.122,0.128,0.001,0.001,13393.0,6689.0,1.0
mu[7459],0.135,0.057,0.029,0.243,0.0,0.001,17771.0,5864.0,1.0
mu[7460],-0.057,0.06,-0.168,0.059,0.0,0.001,17736.0,5626.0,1.0
mu[7461],0.408,0.058,0.301,0.519,0.0,0.001,16118.0,6335.0,1.0
mu[7462],0.019,0.062,-0.101,0.13,0.0,0.001,16596.0,6223.0,1.0
mu[7463],0.118,0.059,0.002,0.226,0.0,0.001,18358.0,5890.0,1.0
mu[7464],0.159,0.061,0.042,0.272,0.0,0.001,16994.0,6078.0,1.0
mu[7465],-0.041,0.058,-0.152,0.066,0.0,0.001,19384.0,5862.0,1.0
mu[7466],0.174,0.059,0.066,0.284,0.0,0.001,20263.0,6150.0,1.0
mu[7467],0.127,0.059,0.019,0.238,0.0,0.001,17395.0,5662.0,1.0
mu[7468],-0.008,0.057,-0.111,0.105,0.0,0.001,18862.0,5607.0,1.0
mu[7469],0.554,0.058,0.444,0.66,0.0,0.001,15632.0,6264.0,1.0
mu[7470],-0.149,0.057,-0.262,-0.047,0.0,0.001,19977.0,5797.0,1.0
mu[7471],-0.078,0.059,-0.192,0.028,0.0,0.001,18156.0,5769.0,1.0
mu[7472],0.12,0.061,0.009,0.239,0.0,0.001,14999.0,5918.0,1.0
mu[7473],-0.156,0.06,-0.267,-0.043,0.0,0.001,19169.0,6209.0,1.0
mu[7474],-0.023,0.059,-0.135,0.086,0.0,0.001,20835.0,6104.0,1.0
mu[7475],-0.08,0.06,-0.193,0.033,0.0,0.001,16333.0,6000.0,1.0
mu[7476],-0.286,0.058,-0.398,-0.18,0.0,0.001,19756.0,5521.0,1.0
mu[7477],-0.52,0.058,-0.628,-0.409,0.0,0.001,17621.0,6257.0,1.0
mu[7478],0.451,0.058,0.343,0.558,0.0,0.001,15734.0,6325.0,1.0
mu[7479],0.128,0.059,0.02,0.243,0.0,0.001,16867.0,6469.0,1.0
mu[7480],-0.672,0.058,-0.79,-0.571,0.0,0.001,15567.0,6746.0,1.0
mu[7481],-0.352,0.058,-0.461,-0.242,0.0,0.001,19150.0,5811.0,1.0
mu[7482],-0.004,0.059,-0.115,0.104,0.0,0.001,20736.0,5947.0,1.0
mu[7483],-0.22,0.057,-0.328,-0.115,0.0,0.001,18463.0,5709.0,1.0
mu[7484],-0.612,0.059,-0.72,-0.499,0.0,0.001,14883.0,6535.0,1.0
mu[7485],-0.003,0.058,-0.113,0.106,0.0,0.001,18786.0,5945.0,1.0
mu[7486],-0.072,0.058,-0.176,0.042,0.0,0.001,20445.0,6153.0,1.0
mu[7487],-0.358,0.058,-0.47,-0.249,0.0,0.001,18784.0,5358.0,1.0
mu[7488],-0.582,0.06,-0.691,-0.464,0.001,0.001,14295.0,6224.0,1.0
mu[7489],-0.159,0.058,-0.272,-0.05,0.0,0.001,19804.0,5570.0,1.0
mu[7490],0.253,0.058,0.147,0.365,0.0,0.001,16827.0,5911.0,1.0
mu[7491],0.169,0.061,0.056,0.284,0.0,0.001,16044.0,6862.0,1.0
mu[7492],-0.667,0.058,-0.772,-0.553,0.0,0.001,14916.0,6411.0,1.0
mu[7493],0.114,0.057,0.005,0.219,0.0,0.001,18741.0,5580.0,1.0
mu[7494],0.116,0.056,0.012,0.219,0.0,0.001,19790.0,6341.0,1.0
mu[7495],-0.076,0.061,-0.186,0.042,0.0,0.001,15485.0,6451.0,1.0
mu[7496],-0.036,0.058,-0.146,0.071,0.0,0.001,19348.0,5931.0,1.0
mu[7497],-0.058,0.057,-0.165,0.048,0.0,0.001,23160.0,5924.0,1.0
mu[7498],-0.036,0.057,-0.142,0.066,0.0,0.001,20683.0,6176.0,1.0
mu[7499],-0.054,0.058,-0.165,0.051,0.0,0.001,20982.0,5121.0,1.0
mu[7500],-0.025,0.057,-0.132,0.08,0.0,0.001,20969.0,5971.0,1.0
mu[7501],-0.198,0.058,-0.305,-0.089,0.0,0.001,18823.0,6420.0,1.0
mu[7502],-0.056,0.059,-0.165,0.056,0.0,0.001,16960.0,5950.0,1.0
mu[7503],0.147,0.057,0.041,0.255,0.0,0.001,19108.0,5945.0,1.0
mu[7504],0.158,0.058,0.048,0.267,0.0,0.001,17668.0,5894.0,1.0
mu[7505],-0.093,0.079,-0.24,0.058,0.001,0.001,11497.0,6530.0,1.0
mu[7506],0.053,0.057,-0.053,0.162,0.0,0.001,18116.0,6465.0,1.0
mu[7507],-0.223,0.057,-0.332,-0.118,0.0,0.001,19536.0,5647.0,1.0
mu[7508],0.015,0.057,-0.091,0.126,0.0,0.001,21445.0,5907.0,1.0
mu[7509],-0.201,0.058,-0.309,-0.092,0.0,0.001,21735.0,5463.0,1.0
mu[7510],-0.252,0.059,-0.366,-0.145,0.0,0.001,18085.0,6169.0,1.0
mu[7511],-0.222,0.059,-0.332,-0.112,0.0,0.001,14969.0,6971.0,1.0
mu[7512],-0.073,0.059,-0.185,0.036,0.0,0.001,18951.0,6059.0,1.0
mu[7513],-0.007,0.058,-0.121,0.099,0.0,0.001,20904.0,5779.0,1.0
mu[7514],-0.016,0.056,-0.122,0.092,0.0,0.001,19683.0,5746.0,1.0
mu[7515],0.023,0.057,-0.083,0.13,0.0,0.001,19891.0,5501.0,1.0
mu[7516],0.107,0.065,-0.01,0.231,0.001,0.001,13345.0,7261.0,1.0
mu[7517],0.125,0.057,0.014,0.23,0.0,0.001,23296.0,5880.0,1.0
mu[7518],-0.316,0.057,-0.424,-0.21,0.0,0.001,19537.0,6163.0,1.0
mu[7519],0.037,0.059,-0.073,0.147,0.0,0.001,18561.0,5635.0,1.0
mu[7520],-0.151,0.056,-0.254,-0.044,0.0,0.001,19857.0,5723.0,1.0
mu[7521],-0.047,0.057,-0.156,0.06,0.0,0.001,22192.0,5244.0,1.0
mu[7522],-0.067,0.056,-0.174,0.039,0.0,0.001,21241.0,5886.0,1.0
mu[7523],-0.212,0.059,-0.319,-0.098,0.0,0.001,15925.0,6606.0,1.0
mu[7524],0.138,0.057,0.033,0.247,0.0,0.001,18381.0,6141.0,1.0
mu[7525],-0.418,0.057,-0.526,-0.312,0.0,0.001,18723.0,6013.0,1.0
mu[7526],0.621,0.057,0.517,0.728,0.0,0.001,14639.0,6543.0,1.0
mu[7527],0.182,0.057,0.071,0.283,0.0,0.001,21689.0,6266.0,1.0
mu[7528],0.026,0.058,-0.081,0.135,0.0,0.001,20771.0,5862.0,1.0
mu[7529],-0.029,0.057,-0.137,0.075,0.0,0.001,19453.0,5902.0,1.0
mu[7530],0.054,0.059,-0.061,0.163,0.0,0.001,18144.0,6319.0,1.0
mu[7531],-0.012,0.057,-0.116,0.099,0.0,0.001,19290.0,6648.0,1.0
mu[7532],-0.019,0.057,-0.129,0.087,0.0,0.001,21411.0,6140.0,1.0
mu[7533],-0.057,0.056,-0.166,0.047,0.0,0.001,20582.0,5784.0,1.0
mu[7534],-0.211,0.061,-0.323,-0.093,0.001,0.001,14941.0,5917.0,1.0
mu[7535],0.026,0.058,-0.086,0.127,0.0,0.001,19361.0,6094.0,1.0
mu[7536],0.162,0.057,0.055,0.27,0.0,0.001,19510.0,5519.0,1.0
mu[7537],-0.037,0.06,-0.155,0.07,0.0,0.001,17141.0,6504.0,1.0
mu[7538],-0.023,0.064,-0.137,0.1,0.001,0.001,13402.0,5815.0,1.0
mu[7539],0.025,0.057,-0.077,0.137,0.0,0.001,20931.0,5648.0,1.0
mu[7540],0.011,0.057,-0.091,0.118,0.0,0.001,22509.0,5934.0,1.0
mu[7541],-0.182,0.055,-0.284,-0.078,0.0,0.001,19189.0,6218.0,1.0
mu[7542],-0.102,0.058,-0.214,-0.001,0.0,0.001,20426.0,5809.0,1.0
mu[7543],-0.163,0.06,-0.273,-0.049,0.0,0.001,16983.0,6804.0,1.0
mu[7544],-0.104,0.062,-0.216,0.019,0.001,0.001,15095.0,6549.0,1.0
mu[7545],-0.285,0.057,-0.392,-0.177,0.0,0.001,20233.0,5751.0,1.0
mu[7546],0.165,0.056,0.056,0.266,0.0,0.001,20375.0,6385.0,1.0
mu[7547],0.149,0.058,0.038,0.256,0.0,0.001,20540.0,5439.0,1.0
mu[7548],0.026,0.059,-0.08,0.14,0.0,0.001,18251.0,6307.0,1.0
mu[7549],0.077,0.056,-0.028,0.183,0.0,0.001,20335.0,6113.0,1.0
mu[7550],-0.072,0.057,-0.179,0.036,0.0,0.001,19453.0,6318.0,1.0
mu[7551],0.071,0.057,-0.038,0.175,0.0,0.001,19901.0,6055.0,1.0
mu[7552],-0.155,0.058,-0.263,-0.044,0.0,0.001,21178.0,5859.0,1.0
mu[7553],-0.201,0.058,-0.312,-0.095,0.0,0.001,20658.0,5915.0,1.0
mu[7554],-0.303,0.057,-0.408,-0.196,0.0,0.001,19728.0,6038.0,1.0
mu[7555],-0.058,0.058,-0.168,0.051,0.0,0.001,19415.0,5802.0,1.0
mu[7556],-0.096,0.059,-0.208,0.013,0.0,0.001,16720.0,5968.0,1.0
mu[7557],0.263,0.059,0.15,0.369,0.0,0.001,17374.0,5798.0,1.0
mu[7558],0.044,0.058,-0.066,0.151,0.0,0.001,21233.0,5910.0,1.0
mu[7559],-0.091,0.057,-0.191,0.022,0.0,0.001,21035.0,5907.0,1.0
mu[7560],0.366,0.057,0.259,0.47,0.0,0.001,17762.0,6105.0,1.0
mu[7561],0.245,0.057,0.146,0.357,0.0,0.001,18318.0,6560.0,1.0
mu[7562],-0.003,0.057,-0.115,0.1,0.0,0.001,19564.0,5494.0,1.0
mu[7563],0.017,0.057,-0.09,0.125,0.0,0.001,19307.0,5776.0,1.0
mu[7564],0.258,0.06,0.145,0.374,0.0,0.001,15712.0,6251.0,1.0
mu[7565],-0.029,0.058,-0.141,0.076,0.0,0.001,21180.0,5882.0,1.0
mu[7566],-0.384,0.058,-0.494,-0.277,0.0,0.001,19599.0,5964.0,1.0
mu[7567],-0.032,0.056,-0.134,0.074,0.0,0.001,20817.0,6320.0,1.0
mu[7568],-0.012,0.056,-0.123,0.088,0.0,0.001,22904.0,5935.0,1.0
mu[7569],0.232,0.057,0.124,0.338,0.0,0.001,19552.0,6310.0,1.0
mu[7570],0.201,0.057,0.093,0.306,0.0,0.001,20703.0,5833.0,1.0
mu[7571],0.216,0.058,0.108,0.325,0.0,0.001,23628.0,5547.0,1.0
mu[7572],0.424,0.057,0.31,0.524,0.0,0.001,17617.0,5911.0,1.0
mu[7573],-0.125,0.059,-0.237,-0.017,0.0,0.001,17819.0,6916.0,1.0
mu[7574],0.245,0.057,0.14,0.358,0.0,0.001,16517.0,6535.0,1.0
mu[7575],0.362,0.056,0.26,0.469,0.0,0.001,17857.0,6684.0,1.0
mu[7576],-0.252,0.059,-0.361,-0.142,0.0,0.001,18686.0,5747.0,1.0
mu[7577],-0.248,0.058,-0.363,-0.145,0.0,0.001,17749.0,6648.0,1.0
mu[7578],-0.228,0.058,-0.337,-0.12,0.0,0.001,17341.0,6906.0,1.0
mu[7579],0.047,0.056,-0.061,0.151,0.0,0.001,20697.0,5786.0,1.0
mu[7580],0.716,0.058,0.609,0.823,0.0,0.001,15765.0,6780.0,1.0
mu[7581],0.256,0.056,0.151,0.365,0.0,0.001,18237.0,5298.0,1.0
mu[7582],0.15,0.057,0.046,0.259,0.0,0.001,19378.0,5783.0,1.0
mu[7583],-0.023,0.059,-0.132,0.091,0.0,0.001,16352.0,6121.0,1.0
mu[7584],0.122,0.058,0.018,0.237,0.0,0.001,17775.0,6486.0,1.0
mu[7585],0.026,0.065,-0.096,0.146,0.001,0.001,13383.0,6934.0,1.0
mu[7586],0.154,0.056,0.049,0.26,0.0,0.001,20609.0,6268.0,1.0
mu[7587],-0.038,0.058,-0.146,0.074,0.0,0.001,19377.0,6547.0,1.0
mu[7588],0.428,0.058,0.324,0.537,0.0,0.001,16036.0,6666.0,1.0
mu[7589],0.038,0.059,-0.076,0.146,0.0,0.001,16987.0,6680.0,1.0
mu[7590],0.137,0.058,0.029,0.25,0.0,0.001,19407.0,6512.0,1.0
mu[7591],0.178,0.06,0.063,0.288,0.0,0.001,16475.0,6342.0,1.0
mu[7592],-0.021,0.056,-0.124,0.087,0.0,0.001,22366.0,5960.0,1.0
mu[7593],0.194,0.058,0.084,0.303,0.0,0.001,21302.0,5811.0,1.0
mu[7594],0.146,0.059,0.036,0.255,0.0,0.001,17618.0,6182.0,1.0
mu[7595],0.012,0.057,-0.104,0.111,0.0,0.001,21283.0,5684.0,1.0
mu[7596],0.574,0.057,0.467,0.681,0.0,0.001,15851.0,6169.0,1.0
mu[7597],-0.13,0.057,-0.245,-0.031,0.0,0.001,21391.0,5021.0,1.0
mu[7598],-0.059,0.057,-0.164,0.055,0.0,0.001,19951.0,6207.0,1.0
mu[7599],0.14,0.06,0.033,0.256,0.0,0.001,17244.0,6462.0,1.0
mu[7600],-0.137,0.059,-0.25,-0.03,0.0,0.001,18948.0,6089.0,1.0
mu[7601],-0.004,0.058,-0.113,0.106,0.0,0.001,20582.0,6127.0,1.0
mu[7602],-0.06,0.06,-0.172,0.052,0.0,0.001,16430.0,6458.0,1.0
mu[7603],-0.266,0.057,-0.369,-0.156,0.0,0.001,22093.0,6314.0,1.0
mu[7604],-0.5,0.056,-0.609,-0.398,0.0,0.001,16861.0,7103.0,1.0
